icase,CHL,MALH,P_LUB,rhow_350.0,rhow_355.0,rhow_360.0,rhow_365.0,rhow_370.0,rhow_375.0,rhow_380.0,rhow_385.0,rhow_390.0,rhow_395.0,rhow_400.0,rhow_405.0,rhow_410.0,rhow_415.0,rhow_420.0,rhow_425.0,rhow_430.0,rhow_435.0,rhow_440.0,rhow_445.0,rhow_450.0,rhow_455.0,rhow_460.0,rhow_465.0,rhow_470.0,rhow_475.0,rhow_480.0,rhow_485.0,rhow_490.0,rhow_495.0,rhow_500.0,rhow_505.0,rhow_510.0,rhow_515.0,rhow_520.0,rhow_525.0,rhow_530.0,rhow_535.0,rhow_540.0,rhow_545.0,rhow_550.0,rhow_555.0,rhow_560.0,rhow_565.0,rhow_570.0,rhow_575.0,rhow_580.0,rhow_585.0,rhow_590.0,rhow_595.0,rhow_600.0,rhow_605.0,rhow_610.0,rhow_615.0,rhow_620.0,rhow_625.0,rhow_630.0,rhow_635.0,rhow_640.0,rhow_645.0,rhow_650.0,rhow_655.0,rhow_660.0,rhow_665.0,rhow_670.0,rhow_675.0,rhow_680.0,rhow_685.0,rhow_690.0,rhow_695.0,rhow_700.0,rhow_705.0,rhow_710.0,rhow_715.0,rhow_720.0,rhow_725.0,rhow_730.0,rhow_735.0,rhow_740.0,rhow_745.0,rhow_750.0,rhow_755.0,rhow_760.0,rhow_765.0,rhow_770.0,rhow_775.0,rhow_780.0,rhow_785.0,rhow_790.0,rhow_795.0,rhow_800.0,rhow_805.0,rhow_810.0,rhow_815.0,rhow_820.0,rhow_825.0,rhow_830.0,rhow_835.0,rhow_840.0,rhow_845.0,rhow_850.0,rhow_855.0,rhow_860.0,rhow_865.0,rhow_870.0,rhow_875.0,rhow_880.0,rhow_885.0,rhow_890.0,rhow_895.0,D2rhow_350.0,D2rhow_355.0,D2rhow_360.0,D2rhow_365.0,D2rhow_370.0,D2rhow_375.0,D2rhow_380.0,D2rhow_385.0,D2rhow_390.0,D2rhow_395.0,D2rhow_400.0,D2rhow_405.0,D2rhow_410.0,D2rhow_415.0,D2rhow_420.0,D2rhow_425.0,D2rhow_430.0,D2rhow_435.0,D2rhow_440.0,D2rhow_445.0,D2rhow_450.0,D2rhow_455.0,D2rhow_460.0,D2rhow_465.0,D2rhow_470.0,D2rhow_475.0,D2rhow_480.0,D2rhow_485.0,D2rhow_490.0,D2rhow_495.0,D2rhow_500.0,D2rhow_505.0,D2rhow_510.0,D2rhow_515.0,D2rhow_520.0,D2rhow_525.0,D2rhow_530.0,D2rhow_535.0,D2rhow_540.0,D2rhow_545.0,D2rhow_550.0,D2rhow_555.0,D2rhow_560.0,D2rhow_565.0,D2rhow_570.0,D2rhow_575.0,D2rhow_580.0,D2rhow_585.0,D2rhow_590.0,D2rhow_595.0,D2rhow_600.0,D2rhow_605.0,D2rhow_610.0,D2rhow_615.0,D2rhow_620.0,D2rhow_625.0,D2rhow_630.0,D2rhow_635.0,D2rhow_640.0,D2rhow_645.0,D2rhow_650.0,D2rhow_655.0,D2rhow_660.0,D2rhow_665.0,D2rhow_670.0,D2rhow_675.0,D2rhow_680.0,D2rhow_685.0,D2rhow_690.0,D2rhow_695.0,D2rhow_700.0,D2rhow_705.0,D2rhow_710.0,D2rhow_715.0,D2rhow_720.0,D2rhow_725.0,D2rhow_730.0,D2rhow_735.0,D2rhow_740.0,D2rhow_745.0,D2rhow_750.0,D2rhow_755.0,D2rhow_760.0,D2rhow_765.0,D2rhow_770.0,D2rhow_775.0,D2rhow_780.0,D2rhow_785.0,D2rhow_790.0,D2rhow_795.0,D2rhow_800.0,D2rhow_805.0,D2rhow_810.0,D2rhow_815.0,D2rhow_820.0,D2rhow_825.0,D2rhow_830.0,D2rhow_835.0,D2rhow_840.0,D2rhow_845.0,D2rhow_850.0,D2rhow_855.0,D2rhow_860.0,D2rhow_865.0,D2rhow_870.0,D2rhow_875.0,D2rhow_880.0,D2rhow_885.0,D2rhow_890.0,D2rhow_895.0
0,,0.0025238318,0,0.002795,0.002739,0.002703,0.00263,0.002557,0.002523,0.002478,0.002445,0.002415,0.002439,0.002372,0.002368,0.002347,0.002345,0.002344,0.002347,0.00235,0.002356,0.002376,0.002389,0.002395,0.00243,0.002438,0.002448,0.002468,0.002486,0.002501,0.002547,0.002573,0.00257,0.002615,0.002666,0.002695,0.002735,0.002791,0.002834,0.002876,0.00293,0.002989,0.003032,0.003089,0.003141,0.003203,0.00327,0.003308,0.003342,0.003361,0.003361,0.003353,0.003323,0.003252,0.003178,0.003153,0.003151,0.00315,0.003141,0.003142,0.003136,0.003136,0.003151,0.003134,0.003058,0.002948,0.00287,0.002848,0.002918,0.003046,0.003195,0.003278,0.003216,0.003107,0.002953,0.002756,0.00256,0.002345,0.002133,0.001989,0.001893,0.001832,0.001794,0.001792,0.001795,0.001768,0.001701,0.00171,0.001717,0.001704,0.001692,0.001681,0.001704,0.001745,0.001728,0.001788,0.001675,0.001585,0.001577,0.001592,0.001578,0.001515,0.001546,0.001521,0.001494,0.001512,0.001475,0.001419,0.001391,0.001379,0.001397,0.001284,0.001132,,-0.00014735356,-0.00014565984,-2.8228652e-05,6.7748765e-05,6.8313338e-05,8.5250529e-05,9.0331687e-05,8.1863091e-05,1.298518e-05,7.1136203e-05,5.194072e-05,6.0409315e-05,5.7021877e-05,7.9040226e-05,4.1213832e-05,5.5328158e-05,4.1213832e-05,2.3147495e-05,1.9195483e-05,2.4276641e-05,-5.0811574e-06,1.5243472e-05,2.9922371e-05,1.298518e-05,2.1453776e-05,5.3069866e-05,2.2018349e-05,2.0889203e-05,6.7184192e-05,5.0811574e-05,2.5405787e-05,4.9117855e-05,5.194072e-05,1.1291461e-05,2.0324629e-05,3.1051517e-05,2.1453776e-05,1.5243472e-05,1.9760056e-05,-1.1291461e-06,-2.5405787e-05,-6.49259e-05,-0.00011178546,-0.00014735356,-0.00019364855,-0.00022752294,-0.00020663373,-0.00016090332,-0.00010613973,-1.1856034e-05,8.2992237e-05,0.00010783345,0.00010557516,9.8235709e-05,5.8715596e-05,-2.7099506e-05,-9.654199e-05,-0.00014170783,-0.0001716302,-0.00011799577,4.0649259e-05,0.00024558927,0.00038052223,0.00037882851,0.00022865208,-4.5730416e-05,-0.00038729711,-0.00063570924,-0.000699506,-0.00065659845,-0.00049174312,-0.00023937897,-5.6457304e-06,0.00018066337,0.00035737474,0.00043472124,0.0004166549,0.00033705011,0.00026365561,0.00015017643,5.8151023e-05,2.7664079e-05,6.2667608e-05,4.4036697e-05,5.8151023e-05,6.49259e-05,9.7106563e-05,7.9040226e-06,-6.3796754e-05,-0.00011065632,-9.0331687e-05,-0.00017275935,-8.6944248e-05,4.5165843e-05,6.3232181e-05,2.1453776e-05,8.1298518e-05,6.7748765e-05,-4.9682428e-05,-4.1778405e-05,-9.5977417e-06,-2.7664079e-05,-8.5250529e-05,-9.0331687e-05,-7.2829922e-05,-7.4523641e-05,6.49259e-05,,
1,,-0.0042962982,0,0.002694,0.002638,0.002565,0.0025,0.002432,0.002402,0.002362,0.00233,0.002285,0.002272,0.002201,0.002196,0.002175,0.002183,0.002177,0.00217,0.002193,0.002209,0.002196,0.002201,0.00222,0.002242,0.002253,0.002268,0.002267,0.002281,0.002326,0.002351,0.002358,0.00238,0.002402,0.002441,0.002474,0.002512,0.002556,0.002595,0.002633,0.002674,0.002721,0.002754,0.002801,0.002856,0.002908,0.002951,0.002991,0.003018,0.003052,0.003054,0.003034,0.002995,0.00293,0.002879,0.002855,0.002844,0.002833,0.002815,0.00281,0.002817,0.002811,0.002814,0.002791,0.002728,0.00261,0.002525,0.002494,0.002519,0.002579,0.002683,0.00277,0.002766,0.002722,0.002619,0.002461,0.002266,0.002077,0.001899,0.001756,0.001657,0.001606,0.001577,0.001575,0.001588,0.001556,0.001545,0.001542,0.001545,0.001542,0.001563,0.001546,0.001543,0.001552,0.001577,0.001589,0.001564,0.001515,0.001461,0.001451,0.001443,0.001412,0.001396,0.001408,0.001368,0.001346,0.001337,0.001346,0.001351,0.001325,0.001301,0.001246,0.001199,,-0.00017017341,-0.00014489403,-1.2947977e-05,6.2890173e-05,5.61079e-05,6.7822736e-05,4.9325626e-05,6.9672447e-05,4.0077071e-05,0.00010481696,0.00010050096,0.00011653179,7.0905588e-05,7.3371869e-05,4.9942197e-05,3.2061657e-05,6.1657033e-06,3.6377649e-05,2.5895954e-05,6.7822736e-06,2.1579961e-05,3.3294798e-05,1.1098266e-05,2.8978805e-05,3.699422e-05,1.911368e-05,1.5414258e-05,3.9460501e-05,3.8843931e-05,4.4393064e-05,4.7475915e-05,4.7475915e-05,3.3911368e-05,1.3564547e-05,8.0154143e-06,1.911368e-05,2.0963391e-05,1.2947977e-05,2.4046243e-05,6.7822736e-06,-1.6647399e-05,-5.4258189e-05,-9.0635838e-05,-0.00014366089,-0.00018805395,-0.00022751445,-0.00021271676,-0.0001683237,-0.00010235067,-1.6647399e-05,6.4123314e-05,9.9267823e-05,9.6801541e-05,8.8169557e-05,5.61079e-05,-8.0154143e-06,-0.00010420039,-0.00015599229,-0.00018558767,-0.00015290944,-4.1310212e-05,0.00017263969,0.00032739884,0.00036500963,0.00029287091,0.00011653179,-0.00018188825,-0.00046181118,-0.00059252408,-0.00063260116,-0.00055676301,-0.00035884393,-9.6184971e-05,0.00011653179,0.00030766859,0.00042851638,0.00043344894,0.00036932563,0.0002867052,0.00018127168,7.522158e-05,6.6589595e-05,3.822736e-05,2.2196532e-05,2.2813102e-05,4.9942197e-05,1.1714836e-05,1.0481696e-05,-1.7880539e-05,-6.0423892e-05,-9.9267823e-05,-0.0001060501,-0.00010481696,-5.61079e-05,2.3429672e-05,2.6512524e-05,3.0211946e-05,4.7475915e-05,4.2543353e-05,-2.4662813e-06,2.4662813e-05,3.2061657e-05,-9.8651252e-06,-5.9807322e-05,-5.8574181e-05,-5.1175337e-05,2.7745665e-05,,
2,,-0.0013047814,0,0.002756,0.002666,0.002581,0.002511,0.002435,0.002417,0.002354,0.002328,0.002306,0.00231,0.002244,0.002251,0.002236,0.002256,0.002249,0.002258,0.002255,0.002251,0.002256,0.002272,0.002289,0.00232,0.002334,0.002349,0.002357,0.002372,0.002403,0.002443,0.002456,0.002459,0.002488,0.002529,0.00258,0.002634,0.002683,0.002721,0.002759,0.002813,0.002859,0.00291,0.002958,0.003023,0.003091,0.003143,0.003185,0.003211,0.003231,0.003226,0.003223,0.003184,0.003105,0.003038,0.003008,0.002986,0.002981,0.002972,0.002955,0.002969,0.002976,0.002983,0.002966,0.002891,0.002739,0.002657,0.002654,0.002739,0.002848,0.003001,0.003107,0.003035,0.002914,0.002775,0.002591,0.002377,0.002156,0.00195,0.001787,0.001677,0.001597,0.00158,0.001584,0.001561,0.001548,0.001483,0.001505,0.001517,0.001497,0.001489,0.001475,0.001518,0.001487,0.001485,0.001572,0.001458,0.001388,0.001348,0.001369,0.001338,0.001292,0.001273,0.001236,0.001221,0.001231,0.001196,0.001173,0.001178,0.001163,0.001132,0.001033,0.000881,,-0.00018346196,-0.00014876883,2.3520764e-05,0.00011525175,9.7611172e-05,0.00012289599,9.4671077e-05,9.1142962e-05,3.7633223e-05,0.00010995957,6.2918045e-05,6.2918045e-05,2.9400956e-05,4.9393605e-05,9.9963249e-06,3.5869166e-05,3.99853e-05,5.4685777e-05,3.6457185e-05,3.0576994e-05,1.0584344e-05,1.5288497e-05,8.2322675e-06,9.9963249e-06,1.9404631e-05,2.5284822e-05,1.6464535e-05,4.1749357e-05,7.1738331e-05,6.8798236e-05,6.1153988e-05,5.6449835e-05,2.7636898e-05,1.7640573e-06,2.3520764e-06,1.999265e-05,2.646086e-05,3.4693128e-05,2.8224917e-05,9.4083058e-06,-3.292907e-05,-8.4086733e-05,-0.0001199559,-0.00016229327,-0.00021109886,-0.00023579566,-0.00020757075,-0.00018640206,-0.00011877986,-1.5876516e-05,6.4682102e-05,0.00010525542,0.00013348034,0.00012054392,7.4678427e-05,1.1172363e-05,-0.00011231165,-0.00018169791,-0.00019463433,-0.00012995222,1.2348401e-05,0.0002893054,0.0004521867,0.00041749357,0.00023638368,-1.7640573e-05,-0.00039514884,-0.00069386255,-0.00074090408,-0.00066975377,-0.00053803749,-0.00029636163,-2.9400956e-05,0.00017816979,0.00035163543,0.00044807056,0.000461595,0.00039162073,0.00029459757,0.00017581771,9.5259096e-05,4.1161338e-05,6.2330026e-05,5.1745682e-05,2.1756707e-05,3.0576994e-05,8.3498714e-05,-5.292172e-06,-8.4086733e-05,-6.4094083e-05,-6.1153988e-05,-0.00018640206,-8.7614847e-05,8.8202867e-06,1.5876516e-05,-1.8816612e-05,7.4678427e-05,4.1161338e-05,8.8202867e-06,3.1753032e-05,5.292172e-05,4.7041529e-06,-3.939728e-05,-0.00011289967,-0.00014053657,-0.00013171628,5.8213892e-05,,
3,,-0.0017434834,0,0.001548,0.001497,0.001458,0.001387,0.00134,0.001309,0.001263,0.001236,0.001218,0.001206,0.001159,0.001147,0.001134,0.001126,0.001109,0.00111,0.001114,0.001116,0.001116,0.001129,0.00113,0.001141,0.001146,0.001155,0.001162,0.001174,0.00119,0.001213,0.001221,0.001231,0.001249,0.001271,0.001302,0.00133,0.001358,0.001381,0.001402,0.001434,0.00146,0.001493,0.001522,0.001553,0.001588,0.001616,0.00164,0.001649,0.001664,0.001668,0.001654,0.001626,0.001593,0.001565,0.00155,0.00154,0.001528,0.001526,0.001525,0.001531,0.001533,0.001538,0.001523,0.001477,0.001412,0.001366,0.001353,0.001382,0.001444,0.001504,0.001536,0.001513,0.001484,0.001435,0.001348,0.001216,0.001065,0.000958,0.000872,0.000815,0.000795,0.000796,0.000791,0.00079,0.000762,0.000724,0.00076,0.000777,0.000774,0.000764,0.00077,0.000794,0.000784,0.00079,0.000802,0.000752,0.000738,0.000728,0.000691,0.000658,0.000665,0.000685,0.000673,0.00066,0.000657,0.000663,0.000637,0.000638,0.000623,0.000606,0.000599,0.00056,,-0.00027110789,-0.00025720492,-9.2686459e-06,8.5734975e-05,0.00010311369,0.00013671253,0.00013902969,8.9210717e-05,4.2867487e-05,0.00011701665,9.6162201e-05,9.7320782e-05,9.5003621e-05,0.00013555395,7.9942071e-05,6.9514844e-05,5.5611875e-05,5.6770456e-05,1.506155e-05,2.7805938e-05,2.5488776e-05,4.2867487e-05,3.128168e-05,4.1708907e-05,3.5916003e-05,3.7074584e-05,2.5488776e-05,4.9818972e-05,6.7197683e-05,6.6039102e-05,5.7929037e-05,4.9818972e-05,2.4330196e-05,9.2686459e-06,1.0427227e-05,2.3171615e-05,2.5488776e-05,3.0123099e-05,1.3902969e-05,-1.622013e-05,-4.634323e-05,-8.5734975e-05,-0.00013671253,-0.0001865315,-0.00021202028,-0.00024330196,-0.00022939899,-0.00017610427,-9.7320782e-05,-1.2744388e-05,6.8356264e-05,0.00011469949,0.00012396814,0.00012512672,7.4149167e-05,-9.2686459e-06,-0.00011585807,-0.00018537292,-0.00022592324,-0.00015988414,1.7378711e-05,0.00024446054,0.00039044171,0.00039971035,0.00028153512,2.7805938e-05,-0.00028732802,-0.00056770456,-0.00070441709,-0.0007275887,-0.00064185373,-0.00043678494,-0.00011701665,0.00020738595,0.00041593049,0.00055727734,0.00055611875,0.00040550326,0.00026994931,0.00017726285,7.6466329e-05,6.3721941e-05,0.00013555395,8.1100652e-05,2.4330196e-05,3.7074584e-05,4.1708907e-05,-7.4149167e-05,-0.00010427227,-7.2990587e-05,-0.00013323678,-0.00021086169,-7.9942071e-05,3.4757422e-06,1.1585807e-06,7.878349e-05,0.00016567705,9.8479363e-05,5.7929037e-06,2.3171615e-05,-6.9514844e-06,-5.7929037e-05,-7.1832006e-05,-3.3598841e-05,-4.9818972e-05,-3.0123099e-05,5.9087618e-05,,
4,,-0.00097298905,0,0.002766,0.002689,0.00263,0.002556,0.002481,0.002435,0.002377,0.002329,0.002302,0.002275,0.002211,0.002166,0.002131,0.002115,0.002092,0.002089,0.002091,0.002098,0.002102,0.002105,0.002109,0.002119,0.002122,0.002126,0.002133,0.002143,0.002164,0.002187,0.002196,0.002201,0.002221,0.002249,0.002284,0.002326,0.002364,0.002398,0.002427,0.002465,0.002506,0.002547,0.002593,0.002638,0.002686,0.002726,0.002761,0.002779,0.002795,0.0028,0.002786,0.002748,0.002682,0.002625,0.002601,0.002588,0.002577,0.002559,0.002548,0.002553,0.002557,0.002555,0.002534,0.002463,0.00235,0.002263,0.002225,0.002246,0.002306,0.002391,0.00245,0.002451,0.002415,0.002332,0.002195,0.002015,0.00182,0.001673,0.001545,0.001466,0.001438,0.001431,0.001425,0.001418,0.001386,0.001349,0.001387,0.001404,0.001404,0.001406,0.001401,0.001423,0.001436,0.00145,0.001457,0.00141,0.00138,0.001354,0.001327,0.001308,0.001297,0.0013,0.00129,0.001283,0.00128,0.001268,0.001254,0.001248,0.001242,0.001231,0.001207,0.001152,,-0.00020817348,-0.00020083403,-2.9357798e-05,5.2710592e-05,7.1392827e-05,6.7389491e-05,6.8723937e-05,4.470392e-05,1.5346122e-05,6.8056714e-05,9.0742285e-05,0.00011009174,0.00011609675,0.00013077565,9.4745621e-05,6.8723937e-05,3.8031693e-05,2.4687239e-05,1.000834e-05,9.3411176e-06,1.1342786e-05,2.735613e-05,3.0692244e-05,2.6688907e-05,2.9357798e-05,2.6688907e-05,2.1351126e-05,4.0033361e-05,6.3386155e-05,6.6055046e-05,6.205171e-05,5.6046706e-05,3.3361134e-05,1.3344454e-05,1.2010008e-05,2.2018349e-05,2.6688907e-05,2.6688907e-05,2.0683903e-05,-6.0050042e-06,-3.6030025e-05,-7.1392827e-05,-0.00010675563,-0.00015145955,-0.00018882402,-0.00021818182,-0.0002088407,-0.00017214345,-0.00010542118,-1.734779e-05,6.205171e-05,0.00010075063,0.00011142619,9.941618e-05,6.5387823e-05,-5.3377815e-06,-0.00010341952,-0.00017547957,-0.00020550459,-0.00017547957,-4.8040033e-05,0.00016280234,0.00032093411,0.00037097581,0.00030492077,0.00012210175,-0.00015813178,-0.00041501251,-0.00057180984,-0.00060783987,-0.00054245204,-0.00035562969,-9.4745621e-05,0.00016146789,0.00032960801,0.00044036697,0.00043302752,0.00032560467,0.00023019183,0.00015145955,7.5396163e-05,6.6722269e-05,9.4078399e-05,5.3377815e-05,3.5362802e-05,4.0033361e-05,2.0683903e-05,-2.8690575e-05,-5.2710592e-05,-7.6063386e-05,-0.00011276063,-0.00013344454,-8.1401168e-05,-2.4687239e-05,1.2010008e-05,5.2710592e-05,8.0733945e-05,5.6046706e-05,2.2685571e-05,1.4678899e-05,2.0016681e-06,-1.4011676e-05,-2.1351126e-05,-3.736447e-05,-3.6030025e-05,-3.2693912e-05,3.2693912e-05,,
5,,-0.00060581014,0,0.001797,0.00174,0.001668,0.001601,0.001555,0.001517,0.001464,0.001437,0.001404,0.001378,0.001338,0.001314,0.001281,0.001262,0.001252,0.001252,0.001258,0.00126,0.001269,0.001285,0.001296,0.001311,0.001322,0.001335,0.001351,0.001365,0.001389,0.001418,0.001434,0.001448,0.001477,0.001516,0.001557,0.001605,0.001655,0.001697,0.00174,0.00179,0.001846,0.001897,0.001951,0.00201,0.002074,0.002131,0.002171,0.002199,0.002216,0.002216,0.002197,0.002147,0.002068,0.001999,0.001967,0.001948,0.001931,0.001911,0.0019,0.001902,0.001903,0.001907,0.001884,0.001797,0.001657,0.001539,0.001482,0.001496,0.001554,0.001646,0.001734,0.001766,0.001734,0.001634,0.001477,0.001276,0.001064,0.00089,0.000746,0.000646,0.000603,0.000589,0.000579,0.000568,0.000543,0.000511,0.000532,0.000541,0.000538,0.000543,0.000546,0.000557,0.000568,0.000576,0.000578,0.000549,0.000526,0.000499,0.000456,0.000422,0.000409,0.000405,0.000394,0.000382,0.000376,0.000367,0.000357,0.000347,0.000334,0.000324,0.000309,0.000281,,-0.00026022392,-0.00021779611,-9.4284031e-07,6.128462e-05,9.5226871e-05,0.00011879788,7.0713023e-05,5.1856217e-05,4.8084856e-05,8.7684148e-05,8.8626989e-05,0.00012728344,0.00014048321,0.00014991161,0.00012256924,0.00010276959,7.8255745e-05,5.5627578e-05,3.111373e-05,2.3571008e-05,2.3571008e-05,3.205657e-05,3.111373e-05,2.9228049e-05,4.0542133e-05,4.6199175e-05,4.0542133e-05,6.7884502e-05,0.00010371243,0.00010182675,9.145551e-05,8.8626989e-05,6.5998821e-05,3.2999411e-05,3.205657e-05,4.3370654e-05,4.8084856e-05,4.1484973e-05,3.017089e-05,-5.6570418e-06,-6.034178e-05,-0.00013388332,-0.00020648203,-0.00028096641,-0.00035733648,-0.00039882145,-0.00036865056,-0.0002969947,-0.00018102534,-2.4513848e-05,0.00011125516,0.00017348262,0.00019233942,0.00018102534,0.00012256924,-3.7713612e-06,-0.00016971126,-0.00030076606,-0.00037807896,-0.00034036535,-0.00013199764,0.00022062463,0.00052704773,0.00066847378,0.00059021803,0.00030453742,-0.00014896877,-0.00061567472,-0.00092964054,-0.0010201532,-0.00091266942,-0.00062416028,-0.00020271067,0.00021402475,0.00050253388,0.00066941662,0.00068638774,0.00054779022,0.00039410725,0.0002573954,0.00013954037,9.7112552e-05,0.00011974072,7.7312905e-05,6.128462e-05,6.4113141e-05,3.2999411e-05,-3.017089e-05,-5.2799057e-05,-9.0512669e-05,-0.00014896877,-0.0001800825,-0.00013482616,-8.4855628e-05,-3.3942251e-05,4.3370654e-05,0.00010371243,9.239835e-05,6.8827342e-05,5.4684738e-05,2.4513848e-05,-5.6570418e-06,-1.5085445e-05,-2.6399529e-05,-1.7913966e-05,-4.7142015e-06,4.9027696e-05,,
6,,-0.00027536229,0,0.003031,0.002948,0.002871,0.002789,0.002677,0.002615,0.002545,0.00248,0.002434,0.002404,0.002311,0.002293,0.002259,0.002253,0.002224,0.00222,0.002212,0.002222,0.002223,0.002223,0.002226,0.002245,0.002259,0.00227,0.002281,0.002289,0.002321,0.002346,0.002364,0.002371,0.002401,0.002436,0.002487,0.002542,0.002598,0.002638,0.002685,0.002736,0.002803,0.002857,0.002932,0.002996,0.003068,0.00312,0.003165,0.003189,0.003211,0.003211,0.003183,0.003136,0.003051,0.002971,0.002935,0.002909,0.002882,0.002859,0.002852,0.002862,0.00287,0.002871,0.002839,0.002735,0.002599,0.002467,0.00241,0.002452,0.002547,0.002651,0.002724,0.002741,0.002702,0.002609,0.00243,0.002182,0.0019,0.001712,0.001549,0.001474,0.001415,0.001409,0.001407,0.001388,0.001352,0.001286,0.001337,0.001376,0.001398,0.00141,0.001381,0.001363,0.001396,0.001409,0.001415,0.00135,0.001318,0.001291,0.001267,0.00127,0.001222,0.001217,0.001196,0.001182,0.001192,0.001203,0.001166,0.00113,0.001143,0.001107,0.001076,0.001027,,-0.0002444276,-0.00023714936,-6.853677e-05,4.9128127e-05,6.793025e-05,9.1584534e-05,0.00010310842,0.0001055345,5.6406368e-05,0.00012918878,0.00010371494,0.0001115997,9.1584534e-05,0.0001085671,5.8832449e-05,6.914329e-05,4.4882487e-05,4.6702047e-05,3.5784685e-05,3.4571645e-05,2.6080364e-05,3.0326005e-05,2.8506444e-05,1.9408643e-05,2.9719484e-05,2.3654284e-05,3.2752085e-05,5.0947688e-05,8.3093252e-05,7.5815011e-05,8.1273692e-05,6.550417e-05,5.0341168e-05,1.9408643e-05,3.4571645e-05,3.7604246e-05,5.0341168e-05,3.3965125e-05,2.9719484e-05,-2.2441243e-05,-5.8225929e-05,-0.0001146323,-0.0001540561,-0.00020439727,-0.00023957544,-0.00027596664,-0.00025413192,-0.00020439727,-0.00013646702,-3.2752085e-05,7.3388931e-05,0.00012312358,0.00014253222,0.00014738438,0.00010432146,1.2130402e-06,-0.00011523882,-0.00022077331,-0.00027293404,-0.00022259287,-4.3062926e-05,0.00019105383,0.00040030326,0.00048036391,0.0003863533,0.00015163002,-0.00016557998,-0.00048460955,-0.00071084155,-0.00075208491,-0.00068051554,-0.00044579227,-0.00013646702,0.00021228203,0.00041546626,0.00054526156,0.00050583776,0.00038695982,0.00025413192,0.0001661865,0.00010371494,0.00010917362,0.0001358605,5.9438969e-05,3.0932525e-05,6.0652009e-07,-3.2145565e-05,-7.6421531e-05,-4.3062926e-05,-7.5815011e-05,-9.2797574e-05,-9.0978014e-05,-5.8832449e-05,-3.3965125e-05,6.0652009e-06,3.4571645e-05,4.0636846e-05,6.611069e-05,3.0326005e-05,1.7589083e-05,2.7899924e-05,-4.2456406e-06,-6.550417e-05,-5.3373768e-05,-2.2441243e-05,-4.6702047e-05,5.1554208e-05,,
7,,-0.00019581054,0,0.00283,0.002745,0.002661,0.00258,0.002495,0.002447,0.00237,0.002341,0.00232,0.002286,0.002212,0.002218,0.002208,0.00219,0.002186,0.002173,0.002173,0.002164,0.002174,0.002196,0.002214,0.002234,0.002254,0.002276,0.002298,0.002319,0.002348,0.002382,0.002405,0.002414,0.002448,0.002497,0.002555,0.002619,0.002684,0.002737,0.002794,0.002864,0.002925,0.002993,0.003071,0.003148,0.003232,0.003297,0.003359,0.003397,0.003407,0.003391,0.003365,0.003303,0.003182,0.003083,0.003049,0.003011,0.002985,0.002955,0.002946,0.002941,0.00292,0.002919,0.002884,0.002774,0.002605,0.002487,0.002456,0.002524,0.002652,0.00281,0.002914,0.002851,0.002757,0.002605,0.002385,0.002133,0.001888,0.001649,0.00147,0.001345,0.001285,0.001259,0.001233,0.001212,0.001205,0.001163,0.00115,0.001143,0.001157,0.001141,0.001138,0.001158,0.00118,0.001172,0.001209,0.001177,0.001133,0.001078,0.001064,0.001011,0.000968,0.000961,0.000961,0.000955,0.000957,0.000881,0.000877,0.000847,0.000831,0.000814,0.000788,0.000776,,-0.00021921812,-0.00018706613,-5.8458166e-06,7.3657289e-05,8.6518085e-05,0.00013036171,0.00010931677,7.5995616e-05,6.3719401e-05,0.00011457801,6.2550237e-05,5.2027768e-05,6.6642309e-05,6.4303982e-05,4.6766533e-05,6.1965656e-05,7.8333942e-05,6.8980636e-05,5.3781513e-05,3.7413226e-05,3.0982828e-05,2.2214103e-05,1.5783705e-05,8.1841432e-06,1.402996e-05,2.0460358e-05,2.6306175e-05,4.9689441e-05,9.0025575e-05,9.3533065e-05,8.6518085e-05,7.9503106e-05,5.3781513e-05,2.2798685e-05,2.6306175e-05,3.3321155e-05,3.4490318e-05,3.8582389e-05,3.3321155e-05,-4.6766533e-06,-5.5535258e-05,-0.00012217757,-0.00017771282,-0.00024669346,-0.00031625868,-0.00034081111,-0.00029287541,-0.00024669346,-0.00015316039,-7.0149799e-06,0.00010931677,0.00013679211,0.00015374498,0.00014731458,9.1194739e-05,-2.0460358e-05,-0.00013328462,-0.00019992693,-0.00023207892,-0.0001689441,2.9229083e-05,0.00031625868,0.00050274023,0.00050157106,0.00034665692,4.3843624e-05,-0.00036828645,-0.00070617464,-0.00079386189,-0.000783924,-0.00063602484,-0.00035951772,-3.9166971e-05,0.00019525027,0.00040453051,0.00051267811,0.00052612349,0.00042440628,0.00030398246,0.00019057362,0.00011867008,4.4428206e-05,5.6704421e-05,6.8396054e-05,7.4241871e-05,4.0920716e-05,7.7164779e-05,3.7413226e-05,-1.9291195e-05,-8.1256851e-05,-7.1903544e-05,-0.00015549872,-0.00014497625,-8.5933504e-05,-8.7687249e-06,-5.8458166e-07,8.4179759e-05,7.1318962e-05,5.1443186e-05,1.753745e-06,-8.7687249e-06,-5.2027768e-05,-3.50749e-06,-9.9378882e-06,2.5137011e-05,4.0336134e-05,8.3595177e-05,,
