date,CHL,MALH,P_LUB,rhow_355.0,rhow_357.5,rhow_360.0,rhow_362.5,rhow_365.0,rhow_367.5,rhow_370.0,rhow_372.5,rhow_375.0,rhow_377.5,rhow_380.0,rhow_382.5,rhow_385.0,rhow_387.5,rhow_390.0,rhow_392.5,rhow_395.0,rhow_397.5,rhow_400.0,rhow_402.5,rhow_405.0,rhow_407.5,rhow_410.0,rhow_412.5,rhow_415.0,rhow_417.5,rhow_420.0,rhow_422.5,rhow_425.0,rhow_427.5,rhow_430.0,rhow_432.5,rhow_435.0,rhow_437.5,rhow_440.0,rhow_442.5,rhow_445.0,rhow_447.5,rhow_450.0,rhow_452.5,rhow_455.0,rhow_457.5,rhow_460.0,rhow_462.5,rhow_465.0,rhow_467.5,rhow_470.0,rhow_472.5,rhow_475.0,rhow_477.5,rhow_480.0,rhow_482.5,rhow_485.0,rhow_487.5,rhow_490.0,rhow_492.5,rhow_495.0,rhow_497.5,rhow_500.0,rhow_502.5,rhow_505.0,rhow_507.5,rhow_510.0,rhow_512.5,rhow_515.0,rhow_517.5,rhow_520.0,rhow_522.5,rhow_525.0,rhow_527.5,rhow_530.0,rhow_532.5,rhow_535.0,rhow_537.5,rhow_540.0,rhow_542.5,rhow_545.0,rhow_547.5,rhow_550.0,rhow_552.5,rhow_555.0,rhow_557.5,rhow_560.0,rhow_562.5,rhow_565.0,rhow_567.5,rhow_570.0,rhow_572.5,rhow_575.0,rhow_577.5,rhow_580.0,rhow_582.5,rhow_585.0,rhow_587.5,rhow_590.0,rhow_592.5,rhow_595.0,rhow_597.5,rhow_600.0,rhow_602.5,rhow_605.0,rhow_607.5,rhow_610.0,rhow_612.5,rhow_615.0,rhow_617.5,rhow_620.0,rhow_622.5,rhow_625.0,rhow_627.5,rhow_630.0,rhow_632.5,rhow_635.0,rhow_637.5,rhow_640.0,rhow_642.5,rhow_645.0,rhow_647.5,rhow_650.0,rhow_652.5,rhow_655.0,rhow_657.5,rhow_660.0,rhow_662.5,rhow_665.0,rhow_667.5,rhow_670.0,rhow_672.5,rhow_675.0,rhow_677.5,rhow_680.0,rhow_682.5,rhow_685.0,rhow_687.5,rhow_690.0,rhow_692.5,rhow_695.0,rhow_697.5,rhow_700.0,rhow_702.5,rhow_705.0,rhow_707.5,rhow_710.0,rhow_712.5,rhow_715.0,rhow_717.5,rhow_720.0,rhow_722.5,rhow_725.0,rhow_727.5,rhow_730.0,rhow_732.5,rhow_735.0,rhow_737.5,rhow_740.0,rhow_742.5,rhow_745.0,rhow_747.5,rhow_750.0,rhow_752.5,rhow_755.0,rhow_757.5,rhow_760.0,rhow_762.5,rhow_765.0,rhow_767.5,rhow_770.0,rhow_772.5,rhow_775.0,rhow_777.5,rhow_780.0,rhow_782.5,rhow_785.0,rhow_787.5,rhow_790.0,rhow_792.5,rhow_795.0,rhow_797.5,rhow_800.0,rhow_802.5,rhow_805.0,rhow_807.5,rhow_810.0,rhow_812.5,rhow_815.0,rhow_817.5,rhow_820.0,rhow_822.5,rhow_825.0,rhow_827.5,rhow_830.0,rhow_832.5,rhow_835.0,rhow_837.5,rhow_840.0,rhow_842.5,rhow_845.0,rhow_847.5,rhow_850.0,rhow_852.5,rhow_855.0,rhow_857.5,rhow_860.0,rhow_862.5,rhow_865.0,rhow_867.5,rhow_870.0,rhow_872.5,rhow_875.0,rhow_877.5,rhow_880.0,rhow_882.5,rhow_885.0,rhow_887.5,rhow_890.0,rhow_892.5,rhow_895.0,rhow_897.5,rhow_900.0,rhow_902.5,rhow_905.0,rhow_907.5,rhow_910.0,rhow_912.5,rhow_915.0,rhow_917.5,rhow_920.0,rhow_922.5,rhow_925.0,rhow_927.5,rhow_930.0,rhow_932.5,rhow_935.0,rhow_937.5,rhow_940.0,rhow_942.5,rhow_945.0,D2rhow_355.0,D2rhow_357.5,D2rhow_360.0,D2rhow_362.5,D2rhow_365.0,D2rhow_367.5,D2rhow_370.0,D2rhow_372.5,D2rhow_375.0,D2rhow_377.5,D2rhow_380.0,D2rhow_382.5,D2rhow_385.0,D2rhow_387.5,D2rhow_390.0,D2rhow_392.5,D2rhow_395.0,D2rhow_397.5,D2rhow_400.0,D2rhow_402.5,D2rhow_405.0,D2rhow_407.5,D2rhow_410.0,D2rhow_412.5,D2rhow_415.0,D2rhow_417.5,D2rhow_420.0,D2rhow_422.5,D2rhow_425.0,D2rhow_427.5,D2rhow_430.0,D2rhow_432.5,D2rhow_435.0,D2rhow_437.5,D2rhow_440.0,D2rhow_442.5,D2rhow_445.0,D2rhow_447.5,D2rhow_450.0,D2rhow_452.5,D2rhow_455.0,D2rhow_457.5,D2rhow_460.0,D2rhow_462.5,D2rhow_465.0,D2rhow_467.5,D2rhow_470.0,D2rhow_472.5,D2rhow_475.0,D2rhow_477.5,D2rhow_480.0,D2rhow_482.5,D2rhow_485.0,D2rhow_487.5,D2rhow_490.0,D2rhow_492.5,D2rhow_495.0,D2rhow_497.5,D2rhow_500.0,D2rhow_502.5,D2rhow_505.0,D2rhow_507.5,D2rhow_510.0,D2rhow_512.5,D2rhow_515.0,D2rhow_517.5,D2rhow_520.0,D2rhow_522.5,D2rhow_525.0,D2rhow_527.5,D2rhow_530.0,D2rhow_532.5,D2rhow_535.0,D2rhow_537.5,D2rhow_540.0,D2rhow_542.5,D2rhow_545.0,D2rhow_547.5,D2rhow_550.0,D2rhow_552.5,D2rhow_555.0,D2rhow_557.5,D2rhow_560.0,D2rhow_562.5,D2rhow_565.0,D2rhow_567.5,D2rhow_570.0,D2rhow_572.5,D2rhow_575.0,D2rhow_577.5,D2rhow_580.0,D2rhow_582.5,D2rhow_585.0,D2rhow_587.5,D2rhow_590.0,D2rhow_592.5,D2rhow_595.0,D2rhow_597.5,D2rhow_600.0,D2rhow_602.5,D2rhow_605.0,D2rhow_607.5,D2rhow_610.0,D2rhow_612.5,D2rhow_615.0,D2rhow_617.5,D2rhow_620.0,D2rhow_622.5,D2rhow_625.0,D2rhow_627.5,D2rhow_630.0,D2rhow_632.5,D2rhow_635.0,D2rhow_637.5,D2rhow_640.0,D2rhow_642.5,D2rhow_645.0,D2rhow_647.5,D2rhow_650.0,D2rhow_652.5,D2rhow_655.0,D2rhow_657.5,D2rhow_660.0,D2rhow_662.5,D2rhow_665.0,D2rhow_667.5,D2rhow_670.0,D2rhow_672.5,D2rhow_675.0,D2rhow_677.5,D2rhow_680.0,D2rhow_682.5,D2rhow_685.0,D2rhow_687.5,D2rhow_690.0,D2rhow_692.5,D2rhow_695.0,D2rhow_697.5,D2rhow_700.0,D2rhow_702.5,D2rhow_705.0,D2rhow_707.5,D2rhow_710.0,D2rhow_712.5,D2rhow_715.0,D2rhow_717.5,D2rhow_720.0,D2rhow_722.5,D2rhow_725.0,D2rhow_727.5,D2rhow_730.0,D2rhow_732.5,D2rhow_735.0,D2rhow_737.5,D2rhow_740.0,D2rhow_742.5,D2rhow_745.0,D2rhow_747.5,D2rhow_750.0,D2rhow_752.5,D2rhow_755.0,D2rhow_757.5,D2rhow_760.0,D2rhow_762.5,D2rhow_765.0,D2rhow_767.5,D2rhow_770.0,D2rhow_772.5,D2rhow_775.0,D2rhow_777.5,D2rhow_780.0,D2rhow_782.5,D2rhow_785.0,D2rhow_787.5,D2rhow_790.0,D2rhow_792.5,D2rhow_795.0,D2rhow_797.5,D2rhow_800.0,D2rhow_802.5,D2rhow_805.0,D2rhow_807.5,D2rhow_810.0,D2rhow_812.5,D2rhow_815.0,D2rhow_817.5,D2rhow_820.0,D2rhow_822.5,D2rhow_825.0,D2rhow_827.5,D2rhow_830.0,D2rhow_832.5,D2rhow_835.0,D2rhow_837.5,D2rhow_840.0,D2rhow_842.5,D2rhow_845.0,D2rhow_847.5,D2rhow_850.0,D2rhow_852.5,D2rhow_855.0,D2rhow_857.5,D2rhow_860.0,D2rhow_862.5,D2rhow_865.0,D2rhow_867.5,D2rhow_870.0,D2rhow_872.5,D2rhow_875.0,D2rhow_877.5,D2rhow_880.0,D2rhow_882.5,D2rhow_885.0,D2rhow_887.5,D2rhow_890.0,D2rhow_892.5,D2rhow_895.0,D2rhow_897.5,D2rhow_900.0,D2rhow_902.5,D2rhow_905.0,D2rhow_907.5,D2rhow_910.0,D2rhow_912.5,D2rhow_915.0,D2rhow_917.5,D2rhow_920.0,D2rhow_922.5,D2rhow_925.0,D2rhow_927.5,D2rhow_930.0,D2rhow_932.5,D2rhow_935.0,D2rhow_937.5,D2rhow_940.0,D2rhow_942.5,D2rhow_945.0
2024-01-03,,-0.0033167143,1,0.012543504,0.012851719,0.013245759,0.013482821,0.013925948,0.014257438,0.014704978,0.015116462,0.015631681,0.016096357,0.016638651,0.017137349,0.017757455,0.018374205,0.019008748,0.019459607,0.020112881,0.020811774,0.021170332,0.021856522,0.022225693,0.022769912,0.023308216,0.023947943,0.024558724,0.025185769,0.025859738,0.026655824,0.027340971,0.028183607,0.029011774,0.029853444,0.030806596,0.031656387,0.032530867,0.033402929,0.034313289,0.035183365,0.036106466,0.03701932,0.037879143,0.038786434,0.039704234,0.040648388,0.041538361,0.042480353,0.043380253,0.044358068,0.045376124,0.046352743,0.047459102,0.048371595,0.049308071,0.050371821,0.051290274,0.052472452,0.053431765,0.054376094,0.055327819,0.056250354,0.057321803,0.05830808,0.059476895,0.060312106,0.061225239,0.062306652,0.063284997,0.064503655,0.065569531,0.066619619,0.067660495,0.068779407,0.069745495,0.070700419,0.071609726,0.072534602,0.07349371,0.07441148,0.075389252,0.076244045,0.077032734,0.077857571,0.078650403,0.079502159,0.080205598,0.080867485,0.081399212,0.081923802,0.082479613,0.082876502,0.083440321,0.083747824,0.083536102,0.083323361,0.08239384,0.081803505,0.080969356,0.080139922,0.079314615,0.07866129,0.078134701,0.077829247,0.077630692,0.077509393,0.077519742,0.077630358,0.077865203,0.07783573,0.077772892,0.077770814,0.077798051,0.078253144,0.078543735,0.078687099,0.078868329,0.078659309,0.078449889,0.078208398,0.07779023,0.077075123,0.076311929,0.075155718,0.07436433,0.073899833,0.073411051,0.073101618,0.072764444,0.072562364,0.072466974,0.072594331,0.073127807,0.072345898,0.071734167,0.070589971,0.069442479,0.069783114,0.069068159,0.068026811,0.066511044,0.064782714,0.062967336,0.061233726,0.059662599,0.056743109,0.053712704,0.050177793,0.04639471,0.043751978,0.040753444,0.037488983,0.034502587,0.032269035,0.030377478,0.02901135,0.027999234,0.027359256,0.026918823,0.026640763,0.026526745,0.026485304,0.026107873,0.025674493,0.024049181,0.023310644,0.024369108,0.025062018,0.025888759,0.02592854,0.025746845,0.025771202,0.025841724,0.026000332,0.026180779,0.026432581,0.026716653,0.027073137,0.027511715,0.027905868,0.028263482,0.028604933,0.028848044,0.028980301,0.028910574,0.028506843,0.027965097,0.027361266,0.026712552,0.025994095,0.024986589,0.023655542,0.022367611,0.02123565,0.020350648,0.019737539,0.019255107,0.01885514,0.018507541,0.01816452,0.017818756,0.01749453,0.017179719,0.016930531,0.016705536,0.016461702,0.016211852,0.015961595,0.015694384,0.015417187,0.015142173,0.014864799,0.014574055,0.014295472,0.013995616,0.013712654,0.013475016,0.013156353,0.012964101,0.012784288,0.012383797,0.012185544,0.011955299,0.011854709,0.011734897,0.011542541,0.01128094,0.010871929,0.010494955,0.01021149,0.0098445153,0.0097731065,0.01017414,0.010195827,0.010400081,0.010293256,0.0098300487,0.0098866316,0.0093301821,,0.00035508421,0.00035842672,0.00023174826,0.000150974,0.00012785035,0.00011095803,0.00014758749,0.00011374587,0.0001421639,8.4254995e-05,0.0001040696,7.919314e-05,1.0270477e-05,-1.2380792e-05,-1.0513263e-05,-6.1024673e-05,-0.00010688921,-3.5475387e-06,-2.7891497e-05,3.7168589e-05,8.2923415e-05,0.00016308347,0.00011791375,0.00017678555,0.00016591179,0.00017318333,0.00015388614,0.00017672953,0.00013840752,0.00010828283,8.9312082e-05,4.3301145e-05,2.5801421e-05,2.7052431e-05,1.6297447e-05,2.5484925e-06,2.7609442e-05,1.7596997e-05,5.8607537e-06,2.3949075e-05,2.3121116e-05,2.5476016e-05,3.5602151e-05,5.6587295e-05,7.2336503e-05,7.6165314e-05,5.6746117e-05,5.1341097e-05,2.3595414e-05,6.6295134e-06,1.318748e-05,2.2612543e-05,-7.6061514e-06,4.3203609e-06,-3.1422255e-05,-3.5226461e-05,6.2802617e-06,5.420226e-06,2.8366483e-06,2.5961426e-05,1.9275142e-05,-1.4186341e-05,5.233304e-05,8.0375251e-05,7.0699259e-05,9.9151627e-05,4.1209463e-05,-2.4244412e-05,-7.7458792e-05,-9.1917261e-05,-0.00014946846,-0.0001103338,-8.4697776e-05,-6.8168957e-05,-7.2037015e-05,-6.714456e-05,-8.1825056e-05,-0.00011034721,-0.00012890189,-0.00012710354,-0.00015753737,-0.00018499446,-0.00021755287,-0.00024728825,-0.00024178308,-0.0002285844,-0.00031826658,-0.00040881814,-0.00060422338,-0.00080656916,-0.00098234827,-0.00095962432,-0.00092973752,-0.00062267811,-0.0003893287,-6.9290306e-05,0.0001699393,0.00042219521,0.00049643572,0.00060631065,0.00060853377,0.0005200538,0.0003963667,0.00026682597,0.00012876198,6.7440347e-05,9.636844e-05,0.00012467572,0.00016217831,0.00013288686,-3.6633141e-05,-0.00019990419,-0.00034700219,-0.00055386191,-0.00061477464,-0.00066885934,-0.00067227285,-0.00057355979,-0.00035845787,-0.00016533772,0.00017299516,0.00039126674,0.0004708641,0.00054555263,0.00062011335,0.00037797441,0.00018657388,-8.5097872e-05,-0.00044741121,-0.00064586095,-0.00054782123,-0.0005516466,-0.0004218886,-0.00028891617,-0.0006650597,-0.00087306245,-0.0008922534,-0.0010900136,-0.0012282027,-0.0011445732,-0.0013420777,-0.0014458917,-0.0011920834,-0.00098745095,-0.00055289277,0.00013667606,0.00048592059,0.00081383453,0.0012902289,0.0016347068,0.0016813784,0.0018465994,0.0017737346,0.0015281667,0.001128897,0.0007866869,0.00021940737,-0.00014015468,-0.0001153942,3.9379025e-05,0.00027946682,0.00085663217,0.0010829807,0.0006741043,0.00034977767,-1.9675881e-05,-0.0003117562,-0.00033538888,-8.7492876e-05,8.6546828e-05,0.00026820357,0.00028219807,0.00021941366,0.00018064596,0.00010413358,-8.1999139e-06,-0.00013802517,-0.0003041728,-0.00048438682,-0.00062493874,-0.00071588165,-0.00075129923,-0.00072110838,-0.00070311809,-0.00067191753,-0.00061487358,-0.00052248676,-0.00033123726,-1.7412641e-05,0.00028379475,0.00052666862,0.00066242207,0.00063807896,0.00050579682,0.0003519787,0.00022055054,0.00013932092,0.00010762736,9.1565305e-05,8.7618138e-05,6.5309316e-05,3.2693564e-05,7.1896397e-06,-1.2334208e-05,-3.2460159e-05,-3.1185694e-05,-2.5525422e-05,-2.1073923e-05,-8.1870951e-06,-5.7789745e-06,1.2940674e-05,4.0282611e-05,1.9286649e-05,1.9219665e-05,4.1509815e-05,4.2531441e-05,3.1027239e-05,9.3424466e-05,7.374078e-05,2.2548151e-05,-4.7969673e-05,-9.0821461e-05,-0.00016415698,-0.00011557892,7.3877379e-05,0.00020321621,0.00032801858,0.00041132022,0.00029981103,7.8609707e-05,-0.00010854482,-0.00024112645,-0.00027050349,-1.0910132e-05,,
2024-01-04,,-0.0018660875,1,0.017424937,0.017631868,0.01793523,0.018029115,0.018364718,0.018559451,0.018882523,0.019112953,0.019464668,0.019744395,0.020107588,0.020406732,0.020804425,0.021203511,0.021645996,0.021885121,0.022291783,0.022787309,0.022956491,0.023462366,0.023606095,0.023925827,0.024231015,0.024628339,0.024976569,0.025331397,0.025722286,0.026230459,0.026620709,0.027140481,0.027621241,0.028099662,0.028696848,0.029201112,0.029724259,0.030245251,0.03079614,0.031314792,0.031885743,0.032456373,0.032981284,0.033546191,0.034117029,0.034725876,0.035294276,0.035908366,0.036495996,0.037156877,0.037867089,0.038561178,0.039375669,0.040044886,0.040730097,0.041516333,0.042180924,0.043036287,0.043713103,0.044376123,0.045030589,0.045673883,0.046423566,0.047096559,0.04793884,0.048504359,0.049146543,0.049927389,0.05060734,0.051503709,0.05229109,0.053081859,0.053889503,0.054769838,0.055546175,0.056316704,0.057036544,0.057769861,0.05851477,0.059217523,0.05996025,0.060580742,0.061152629,0.061749503,0.062299167,0.062899946,0.063396705,0.063873274,0.064269565,0.064655449,0.065078727,0.065403514,0.065834268,0.0661359,0.066087673,0.06605159,0.065585319,0.065298794,0.064812705,0.064309083,0.063755867,0.063366022,0.063086471,0.062972841,0.062901474,0.062873005,0.062935405,0.063073258,0.063304621,0.063336467,0.063336187,0.063374846,0.063433683,0.063825801,0.064074516,0.064192742,0.064329487,0.064208554,0.064085135,0.06395013,0.063728174,0.063237439,0.062764749,0.062001727,0.061476596,0.06119633,0.060888687,0.060706364,0.060487366,0.060368335,0.060319262,0.060463838,0.060937361,0.060339238,0.059918098,0.059040709,0.058245115,0.058692948,0.058228766,0.05753038,0.056444018,0.055130913,0.053778763,0.052469825,0.051242654,0.049059379,0.046747615,0.044082756,0.041241115,0.039149589,0.036764225,0.0341744,0.0317478,0.029835687,0.028218029,0.02702085,0.026120708,0.02554719,0.02515115,0.024891073,0.024785123,0.024738041,0.024409833,0.0240543,0.02262241,0.021978056,0.022892687,0.023431886,0.024108334,0.024114055,0.023916565,0.023904341,0.023934629,0.024058579,0.024201842,0.02440879,0.024639641,0.024911042,0.025241634,0.02556364,0.025857846,0.026117998,0.026277158,0.026369641,0.026324538,0.026049211,0.025647845,0.02514552,0.02456372,0.023900645,0.023032478,0.021883906,0.020766779,0.019770309,0.018965599,0.018399773,0.017954467,0.017585679,0.017262841,0.016934215,0.01661631,0.016325201,0.016041875,0.015779514,0.015584362,0.01538459,0.015163951,0.014880048,0.014622552,0.014372021,0.014131111,0.013873252,0.013599106,0.013339174,0.013068467,0.012822713,0.012645878,0.012415187,0.012269253,0.012078909,0.011662333,0.011548413,0.011385153,0.011276169,0.011087277,0.010922718,0.010667295,0.010310474,0.010051524,0.0098720568,0.0094970014,0.0093155821,0.0094941806,0.0094130032,0.0094849951,0.0092780236,0.0087564303,0.0084345139,0.0081722889,,0.00026464298,0.00024921031,0.00017592198,9.3083785e-05,8.7524347e-05,5.7884935e-05,0.00010871092,6.4177228e-05,0.00011044078,4.8540693e-05,7.6355247e-05,6.1663923e-05,2.9913673e-06,-1.8035152e-05,-1.1967877e-05,-5.3113769e-05,-0.00011409192,-1.7167774e-05,-6.3939486e-05,9.1588062e-07,3.4367678e-05,0.00011759616,6.7823725e-05,0.0001374806,0.00011945881,0.00012292398,9.8807019e-05,0.00012442955,8.8845058e-05,7.0710885e-05,6.7523042e-05,3.2069491e-05,2.2055102e-05,3.1388579e-05,2.3704354e-05,1.1336217e-05,3.8997163e-05,3.2904882e-05,2.238515e-05,4.0426789e-05,4.2268613e-05,5.0279406e-05,6.3709554e-05,9.0777705e-05,0.0001143125,0.00012676849,0.00011286334,0.00010750105,7.4663048e-05,4.0906138e-05,2.5250056e-05,1.5405758e-05,-2.8563999e-05,-2.6828596e-05,-5.7839566e-05,-6.0256489e-05,-1.7628257e-05,-8.5668775e-06,-4.2952127e-06,2.4661141e-05,2.6942509e-05,4.5533772e-07,6.6223539e-05,9.7899511e-05,9.6976184e-05,0.00013790549,0.00010106122,5.0548452e-05,4.0985553e-06,-1.7300078e-05,-8.835834e-05,-7.8529876e-05,-8.0846806e-05,-8.6860518e-05,-0.00010529174,-0.00010795991,-0.00012478355,-0.00014893704,-0.00015409689,-0.00014010746,-0.00015122708,-0.0001534888,-0.00016101232,-0.00017122001,-0.00016074481,-0.00013833057,-0.00019553421,-0.00025517638,-0.00038617699,-0.00052826134,-0.00067491576,-0.00067941913,-0.00069164426,-0.0005080816,-0.00035482684,-0.00010932886,7.850069e-05,0.00029896639,0.00037849076,0.00046533909,0.00045952718,0.00038990104,0.00028482741,0.00018410747,7.9063076e-05,4.0077973e-05,6.4127642e-05,8.323938e-05,0.00010901794,8.7698317e-05,-5.5407677e-05,-0.00018249424,-0.00027955443,-0.00043308633,-0.00046947947,-0.0004957324,-0.00049708774,-0.00043744266,-0.00026592292,-0.0001300474,0.00012041245,0.00028889648,0.00035015617,0.00040710442,0.00048444109,0.00028909957,0.00013924007,-8.4955433e-05,-0.00037958976,-0.00052380511,-0.00041523861,-0.00040997773,-0.00027892259,-0.00018948667,-0.00056493311,-0.00077202894,-0.000825255,-0.0010131466,-0.0011149588,-0.0010118502,-0.001157422,-0.00122843,-0.0010390817,-0.00088660114,-0.00055841064,-3.7393968e-05,0.00024577835,0.0005399652,0.00095634688,0.001298049,0.0014221636,0.0016091608,0.0015886442,0.0014116119,0.0010714018,0.00075916707,0.00022393842,-0.00012089741,-9.7905996e-05,3.3731747e-05,0.00024353121,0.00079569416,0.0010041801,0.00060455264,0.00031331908,-2.1962282e-05,-0.00029706106,-0.00030603851,-5.8477344e-05,0.00010023041,0.00026086678,0.0002695849,0.00020246878,0.00015723339,8.2462221e-05,-1.1648181e-05,-0.00012715236,-0.00026613189,-0.00041231149,-0.00052853332,-0.00062082937,-0.00067391289,-0.00067884469,-0.0006969765,-0.00068709806,-0.00063216312,-0.00053136856,-0.00034194523,-3.5020428e-05,0.00025342487,0.00048371338,0.00061442492,0.00060290944,0.00048672464,0.00034645745,0.00021671162,0.00014421421,0.00011675096,9.9033872e-05,8.082758e-05,6.906021e-05,2.9098117e-05,-4.6044546e-06,-2.739199e-05,-2.520499e-05,-2.6750205e-05,-1.9301196e-05,-1.1621148e-05,1.3399774e-05,2.0530406e-05,4.51682e-05,6.6442871e-05,3.1321228e-05,2.7489392e-05,3.2562534e-05,1.6259107e-05,-4.3891525e-07,8.9035377e-05,4.5779683e-05,-9.4471051e-06,-4.8999372e-05,-4.731203e-05,-0.00014518154,-9.9579623e-05,5.4675464e-05,0.0001240262,0.00017524118,0.00025535013,0.00016770875,-5.1498715e-05,-0.00012742632,-0.00019586957,-0.00018764082,0.00011831846,,
