wavelength,lu,lu_std,ld,ld_std,ed,ed_std,lw,lw_std,rhow,rhow_std,rhow_nosc,rhow_nosc_std,cycle_id,platform_id,azimuth,timestamp,solar_zenith_angle
355.0,3.9304531052213267,0.055360381054307836,39.1650693206475,0.06887966339157545,311.80566312474434,0.8657841437662582,2.8964952751562323,0.05536038105430783,0.025470749655050348,0.0004126239713610934,0.029183588862360967,0.0005577825773823889,RTBE-P-JAGUAR_030999_20241004_104056,OOSTENDE_RT1,270,2024-10-04T10:42:34,57.06
357.5,4.021082035352136,0.05739551463441128,38.87350420664392,0.06787426475444513,315.4242307274456,0.8845811089575981,2.9948215242967366,0.05739551463441128,0.0261152728494102,0.0004271782709430472,0.029828112056720833,0.000571653378399704,RTBE-P-JAGUAR_030999_20241004_104056,OOSTENDE_RT1,270,2024-10-04T10:42:34,57.06
360.0,4.1995529549160775,0.060573398537671255,39.33340397216791,0.06327498011259979,324.3541776683987,0.9392776259450695,3.161151090050845,0.060573398537671255,0.02690507702481524,0.0004442201251949346,0.030617916232125866,0.0005866949062190381,RTBE-P-JAGUAR_030999_20241004_104056,OOSTENDE_RT1,270,2024-10-04T10:42:34,57.06
362.5,4.557039700919488,0.06727192590885578,41.42883951069094,0.06454071538860427,350.6903243648986,1.0441349794384365,3.4633183378372476,0.06727192590885578,0.027312640229273873,0.0004640876825992906,0.031025479436584503,0.0006026427692604226,RTBE-P-JAGUAR_030999_20241004_104056,OOSTENDE_RT1,270,2024-10-04T10:42:34,57.06
365.0,4.967181596181712,0.07661058939977221,43.83102470455899,0.07333148676694563,375.8714233967491,1.0734812284878448,3.8100425439813552,0.07661058939977221,0.028132097441150524,0.0004989597367394622,0.03184493664846114,0.0006403233921602517,RTBE-P-JAGUAR_030999_20241004_104056,OOSTENDE_RT1,270,2024-10-04T10:42:34,57.06
367.5,5.2552535579462605,0.08193225774810953,45.06309047752847,0.08149878210449146,394.08876158149343,1.0922153135722958,4.065587969339508,0.08193225774810953,0.028697172298076692,0.0005098991914804569,0.032410011505387325,0.000653146712432344,RTBE-P-JAGUAR_030999_20241004_104056,OOSTENDE_RT1,270,2024-10-04T10:42:34,57.06
370.0,5.41621733669896,0.0842227953293006,45.07653572771454,0.08580534801547077,399.85602177334545,1.1579692542548423,4.226196793487295,0.0842227953293006,0.02949158457543375,0.0005179243582909365,0.03320442378274438,0.0006617224717483701,RTBE-P-JAGUAR_030999_20241004_104056,OOSTENDE_RT1,270,2024-10-04T10:42:34,57.06
372.5,5.460801250188325,0.08633096335035359,43.94178593343403,0.08241890425741151,399.3730911373478,1.1602410544634527,4.300738101545667,0.08633096335035359,0.030118101145611087,0.0005374236158935854,0.033830940352921716,0.0006791061447490635,RTBE-P-JAGUAR_030999_20241004_104056,OOSTENDE_RT1,270,2024-10-04T10:42:34,57.06
375.0,5.6076693490582095,0.0929824370933366,43.51661233159721,0.08160706014451886,403.61399306107114,1.1983524043645069,4.458830783504043,0.09298243709333684,0.03099316770493432,0.0005800847821806874,0.03470600691224496,0.0007237433446493574,RTBE-P-JAGUAR_030999_20241004_104056,OOSTENDE_RT1,270,2024-10-04T10:42:34,57.06
377.5,5.72008272268345,0.09742321169770204,42.88347118869013,0.08594792953219899,406.56577052443873,1.2133693839402562,4.58795908330203,0.09742321169770221,0.03173898580117424,0.0006077921209134937,0.03545182500848487,0.0007528032814071527,RTBE-P-JAGUAR_030999_20241004_104056,OOSTENDE_RT1,270,2024-10-04T10:42:34,57.06
