wavelength,lu,lu_std,ld,ld_std,ed,ed_std,lw,lw_std,rhow,rhow_std,rhow_nosc,rhow_nosc_std,cycle_id,platform_id,azimuth,timestamp,solar_zenith_angle
355.0,3.1598824920389053,0.080847669542094,38.245184209754534,0.03766322182555786,336.6611468986223,0.7668343989721391,2.1463851104804097,0.080847669542094,0.016812252138958275,0.0006008150285687186,0.020029242331578857,0.0007544394327444656,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
357.5,3.198910706848233,0.08384541232697966,37.76201885126482,0.03659503246342063,339.8181191520045,0.8940737732563494,2.198217207289716,0.08384541232697967,0.017105360618599567,0.0006210535713151422,0.020322350811220146,0.0007751444568670011,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
360.0,3.303524728733757,0.08979174854553401,37.997516259547325,0.035292591937953116,348.40758514935254,0.865877018323645,2.296590547855753,0.08979174854553412,0.017491376390025844,0.0006563139601782355,0.020708366582646423,0.0008096525724682721,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
362.5,3.55002189541909,0.0990411123058113,39.799629433655696,0.03642213253164381,375.8631467554316,0.9336414154154546,2.495331715427214,0.0990411123058113,0.017639845209113218,0.0006694546926012241,0.020856835401733796,0.0008278194696905386,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
365.0,3.841658488129791,0.10661556660471033,41.96115364891702,0.04255035653475746,402.28856080049417,1.0115227345777698,2.7296879164334897,0.10661556660471032,0.01809996569545186,0.0006719679872381521,0.021316955888072437,0.0008325931021682185,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
367.5,4.039323616627933,0.11228195132182336,43.02408742681373,0.04436558155197095,421.4041364602674,1.097014415655519,2.899185299817369,0.11228195132182335,0.018396606949087905,0.0006754758356206428,0.021613597141708484,0.00083706855933206,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
370.0,4.138427344676194,0.11639207553405877,42.923462109749714,0.043717333548392016,427.27860556252455,1.1815108931988703,3.000955598767826,0.11639207553405871,0.01884772341602411,0.0006935522458230281,0.02206471360864469,0.000855780010217151,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
372.5,4.146583338744636,0.11967249454492263,41.69898550709207,0.04541548103377768,425.9461583450436,1.193676091269795,3.041560222806696,0.11967249454492263,0.019216228335623572,0.0007195092238216295,0.02243321852824415,0.0008826520026846685,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
375.0,4.231245451153989,0.12214062762209774,41.13940222782583,0.047642506583047695,429.687061965018,1.1625997509663597,3.1410512921166047,0.12214062762209774,0.019748336291111494,0.0007253331897608494,0.022965326483732073,0.0008930129212819261,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
377.5,4.290454792486117,0.12427897514554916,40.40620766156258,0.048932705893550345,432.2044826419596,1.1962178654088198,3.2196902894547104,0.12427897514554916,0.020186180682320556,0.0007340054769351016,0.023403170874941134,0.0009033546179953971,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
380.0,4.293604646316396,0.12438411397974584,39.18778266624863,0.04765748734153501,427.1986731325665,1.4060934041999245,3.2551284056608085,0.12438411397974583,0.020721023029021783,0.0007456283990090063,0.023938013221642362,0.0009147130908358062,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
382.5,4.194774188957452,0.11913045230319745,36.98002203810754,0.040687003311818744,413.7336762980765,1.2432113028047338,3.214803604947602,0.11913045230319745,0.021193890445389323,0.0007358277525593708,0.0244108806380099,0.0009045900182051344,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
385.0,4.266899081468882,0.12019200344062117,36.175583640805876,0.04334025204853678,415.07091241046004,1.198037412389467,3.3082461149875244,0.12019200344062116,0.021822494339685253,0.0007387564793153473,0.025039484532305832,0.0009097103741538377,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
387.5,4.437973926611264,0.1263004837082391,36.27375431942961,0.042169157384359765,425.5546284714403,1.2542954494731673,3.476719437146379,0.1263004837082391,0.022449364986183277,0.0007607314546329015,0.02566635517880386,0.00093239421032233,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
390.0,4.654543527797559,0.1347348700752028,36.79672072422262,0.04133708234296915,439.10242406967905,1.386087512403784,3.67943042860566,0.1347348700752028,0.023107782731128977,0.000792595219630106,0.02632477292374956,0.0009639711712077993,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
392.5,4.815506544907797,0.13980673712222652,36.802265684320844,0.05276810244502815,451.5161699504445,1.4093742495631243,3.8402465042732943,0.13980673712222655,0.023502961403183805,0.000801164879747259,0.026719951595804384,0.0009727576718099644,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
395.0,5.285592799106114,0.15334685872254192,38.87029719818771,0.05473443822633082,489.1197615907063,1.5296561185295365,4.25552992335414,0.15334685872254192,0.02411607339258814,0.0008110461520444762,0.027333063585208716,0.0009849394824021423,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
397.5,6.042413676568753,0.1747506754821775,42.89986220014122,0.05942970887540048,549.5903737151772,1.7322951176251355,4.905567328265011,0.1747506754821775,0.02482442941229103,0.0008244608758947526,0.02804141960491161,0.0009989174930294122,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
400.0,6.954314299463687,0.20035039659402884,47.940452954567824,0.0677043913294424,630.4035200826488,2.0059414951083747,5.683892296167641,0.2003503965940288,0.025108477087598304,0.0008242675545464567,0.028325467280218886,0.0009984387999627334,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
402.5,7.6955388050858256,0.22094470159093083,51.61130609699861,0.07990667144693445,685.5152563375126,2.1981097061889976,6.32783919351536,0.22094470159093088,0.02578235437288939,0.000836944474998886,0.02899934456550997,0.0010125496769774432,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
405.0,8.07534424628219,0.2279111883574222,52.56773033038606,0.0778670130730895,718.4720502973406,2.3420057189799746,6.682299392526958,0.2279111883574222,0.026002048560469705,0.0008209483412362411,0.029219038753090287,0.0009965650225618075,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
407.5,8.367549746462915,0.23334141082090767,52.79061042751994,0.07773528501841273,738.0611669716276,2.4458034756130966,6.968598570133636,0.23334141082090767,0.026445182881159032,0.00081766633575633,0.02966217307377961,0.0009932288742694705,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
410.0,8.633116672143068,0.2386904084534502,52.72378065329074,0.08045533809100198,755.4054132266989,2.5122225602700095,7.235936484830862,0.2386904084534502,0.026875943356116053,0.0008171797847426844,0.030092933548736635,0.0009926696586362285,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
412.5,8.917487350897755,0.24250526398387864,52.69928736697492,0.08080020403611533,770.735318606086,2.5676451561004696,7.52095623567292,0.24250526398387864,0.027439164115569722,0.0008133872367121589,0.0306561543081903,0.000988475209837867,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
415.0,9.135890052450154,0.2456773282148412,52.22022195409471,0.08576037014262311,780.9559377715481,2.617339817118369,7.752054170666645,0.2456773282148412,0.027967607112945495,0.0008144507230018272,0.031184597305566074,0.00098829914998238,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
417.5,9.301077756373969,0.2471660481484968,51.38153401370004,0.08990473278322374,785.8947314262541,2.6626498337497693,7.939467105010919,0.24716604814849677,0.02852081200037027,0.0008146405204104436,0.03173780219299085,0.0009880395045669072,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
420.0,9.41723169393322,0.24755349292678155,50.22558607165619,0.09219833005161379,785.2019517170593,2.701749627877717,8.08625366303433,0.24755349292678155,0.029136107054909214,0.0008166899621623708,0.03235309724752979,0.0009904614132053386,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
422.5,9.48840962510184,0.24966479938685798,48.82242322275143,0.09212137094479622,777.0841027343786,2.6467954913400837,8.194615409698928,0.24966479938685798,0.029912169803724988,0.0008353876509092857,0.033129159996345574,0.0010093439009417314,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
425.0,9.448476934872419,0.24644308372605994,46.894704119569134,0.09302756498764848,763.2113252022021,2.597581754669092,8.205767275703836,0.24644308372605994,0.030560257784653436,0.0008417608141349796,0.03377724797727402,0.001014429104752453,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
427.5,9.457273472168392,0.24375866006154592,45.17529699939191,0.09349365341381237,749.8113179689088,2.5817179291840886,8.260128101684503,0.2437586600615459,0.03139166019726146,0.0008499137830536585,0.03460865038988204,0.0010213108249320917,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
430.0,9.596868585388254,0.24440112301957123,44.035872175457975,0.0940777983924591,747.9208351527458,2.640437490785001,8.429917972738618,0.24440112301957123,0.03219233005731146,0.0008560865273675141,0.035409320249932034,0.001026590965941701,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
432.5,10.051008298404387,0.25412089794053794,44.300529974860645,0.09924650522944053,769.8375066423324,2.6582136039640973,8.877044254070576,0.254120897940538,0.03300891043388194,0.0008667191152146376,0.03622590062650252,0.0010370296838038409,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
435.0,10.665664712755385,0.26871937887221076,45.20693056483318,0.10369490200872544,799.3122267257062,2.770848651452439,9.467681052787304,0.26871937887221076,0.033994497693420174,0.000886324120981154,0.037211487886040756,0.001056166537074441,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
437.5,11.314532085992528,0.28463527599636096,46.151888250080816,0.11143342388517129,832.156505358771,2.932809187796189,10.091507047365385,0.28463527599636096,0.03488089668261848,0.0009057778749056693,0.03809788687523905,0.0010745672073273604,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
440.0,11.969116050049864,0.3010124036176055,46.98588230926569,0.12213371121376522,863.0835084915961,3.036687460437618,10.723990168854321,0.3010124036176055,0.03581794489786949,0.0009283839993319566,0.03903493509049009,0.001095674226816354,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
442.5,12.648013595655339,0.3180569407871641,47.73878478505029,0.13079959580950573,893.8034420135396,3.191170061527392,11.382935798851504,0.3180569407871641,0.036792418812781794,0.0009520681533298851,0.040009409005402376,0.0011179251518087807,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
445.0,13.342448174337449,0.33586765385150497,48.42337808698386,0.13975254651644373,923.3084686525459,3.3210199040174064,12.059228655032372,0.33586765385150497,0.037815000130069686,0.0009774780639763623,0.04103199032269027,0.0011428026382755952,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
447.5,13.998914317111938,0.3517171152298926,48.89527158806974,0.14701042166008021,950.0309516769134,3.4159777048501576,12.703189620028088,0.3517171152298926,0.038790322429137394,0.0009984046433717405,0.04200731262175799,0.0011630693751584192,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
450.0,14.59116478974041,0.3649881398510359,49.08161051744196,0.1515396986134282,970.1045218529308,3.471270842546881,13.290502111028196,0.36498813985103595,0.03982305637347066,0.0010184223334454724,0.04304004656609124,0.0011819799134770476,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
452.5,15.067265019285033,0.37646980734108126,48.83848729201327,0.15326404499339036,982.2595796829916,3.5001166244521507,13.77304510604668,0.37646980734108143,0.040833786422540125,0.0010422734519645776,0.0440507766151607,0.001204075588066861,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
455.0,15.468687454746998,0.3846819416569233,48.325340382420684,0.1532146568444424,990.9464958364723,3.532658440148126,14.188065934612853,0.3846819416569234,0.04176336333413822,0.00105872959057329,0.04498035352675879,0.0012195552100498887,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
457.5,15.855843089683956,0.3925243271589989,47.7583224870499,0.15180806802093025,997.4448912005367,3.557039598409784,14.590247543777133,0.3925243271589989,0.04273704185662602,0.001076502268211602,0.04595403204924661,0.001236310450268336,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
460.0,16.23910254088361,0.40067546343708416,47.182047153736896,0.14908195663873966,1003.3233577559317,3.5311646290424425,14.988778291309586,0.40067546343708416,0.04371567154824077,0.0010961198124781236,0.046932661740861345,0.0012545896421897467,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
462.5,16.552377350069175,0.4068521904932826,46.408227956723444,0.14453283085168228,1004.0971255339674,3.613715502939525,15.322559309216006,0.4068521904932826,0.04472383000883957,0.0011161468281088043,0.04794082020146015,0.001272948423262241,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
465.0,16.81247940397807,0.4110920735996201,45.46699312935931,0.14262772780718852,1002.389404477609,3.647124301784883,15.607604086050053,0.41109207359962013,0.04569886438230489,0.0011333796586085272,0.048915854574925484,0.0012884053169362987,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
467.5,17.086911608114754,0.416010757578894,44.53811635363069,0.14110308319479534,999.9145472411487,3.6303498079020557,15.906651524743536,0.416010757578894,0.04675950000969209,0.0011536460297573027,0.04997649020231267,0.0013070480306843506,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
470.0,17.41266063812242,0.4228311712371383,43.71672241599476,0.1392775890181889,1001.191082997032,3.697214807355976,16.254167494098564,0.4228311712371383,0.047786233924018325,0.0011748387352072127,0.05100322411663891,0.0013267829926041188,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
472.5,17.863251653522468,0.43258228784285674,43.17778521546253,0.13856199358646534,1006.8694990055834,3.631119259208133,16.719040345312713,0.4325822878428564,0.04894906943653749,0.001199568243544539,0.052166059629158074,0.00134972540026525,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
475.0,18.35901548209085,0.4426408090523558,42.73994021122521,0.13947964182525383,1013.669422685627,3.63560820882853,17.226407066493387,0.4426408090523558,0.05017157286027407,0.0012230418472485055,0.053388563052894654,0.0013718447876366446,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
477.5,18.815391874937745,0.45307342545012946,42.23667538405193,0.1401927559765406,1019.3020619582816,3.7180470607948513,17.69611997726037,0.45307342545012946,0.05132425189100442,0.0012490562292004647,0.05454124208362499,0.0013964183906351648,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
480.0,19.171893942164004,0.46267925856571446,41.55195144585516,0.13953415357687304,1016.6783607489359,3.6325350426650234,18.07076722884884,0.46267925856571435,0.05262268512914232,0.0012840285506137067,0.0558396753217629,0.0014297046300933002,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
482.5,19.23480711364982,0.45957197877139416,40.32995459217226,0.13631640043415194,1003.9190976238984,3.608204230690033,18.166063316957256,0.4595719787713942,0.05363058965348012,0.0012943601831359773,0.05684757984610069,0.0014381516954116427,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
485.0,19.28194878232049,0.45691732063943485,39.09839211869904,0.13442506854657368,990.5952620207792,3.621963242987961,18.245841391174967,0.45691732063943485,0.05464821820353815,0.0013076680074685355,0.05786520839615874,0.0014490762805492504,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
487.5,19.443370823476627,0.45741719259177177,38.11769377580529,0.1336617017450326,981.2472568482707,3.650128159509547,18.433251938417783,0.4574171925917717,0.055799499756617216,0.0013254734453270588,0.059016489949237805,0.0014644815380046297,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
490.0,19.789157711514548,0.4626786069328526,37.52994492810231,0.13366508911406802,984.587296713404,3.577270041040116,18.794614170919832,0.46267860693285257,0.056752320810589875,0.0013395063111936673,0.05996931100321045,0.0014763015096430927,RTBE-P-JAGUAR_018901_20240308_120004,OOSTENDE_RT1,225,2024-03-08T12:01:54,55.81
