Date,350.44504886539,350.909292188195,351.37360136996,351.837976374923,352.302417167244,352.766923710995,353.231495970167,353.696133908665,354.160837490312,354.625606678847,355.090441437926,355.555341731121,356.020307521918,356.485338773724,356.950435449858,357.415597513558,357.880824927978,358.346117656187,358.811475661172,359.276898905836,359.742387352996,360.20794096539,360.673559705669,361.1392435364,361.604992420068,362.070806319075,362.536685195737,363.002629012288,363.468637730879,363.934711313574,364.400849722358,364.867052919129,365.333320865703,365.799653523811,366.266050855102,366.73251282114,367.199039383406,367.665630503297,368.132286142128,368.599006261128,369.065790821443,369.532639784137,369.999553110188,370.466530760492,370.933572695861,371.400678877022,371.867849264622,372.33508381922,372.802382501293,373.269745271237,373.73717208936,374.204662915889,374.672217710967,375.139836434653,375.607519046923,376.075265507668,376.543075776697,377.010949813735,377.478887578422,377.946889030316,378.41495412889,378.883082833535,379.351275103557,379.819530898179,380.287850176541,380.756232897697,381.22467902062,381.693188504198,382.161761307236,382.630397388454,383.099096706491,383.5678592199,384.036684887151,384.505573666631,384.974525516642,385.443540395404,385.912618261052,386.381759071639,386.850962785133,387.320229359418,387.789558752296,388.258950921484,388.728405824616,389.197923419242,389.667503662828,390.137146512759,390.606851926332,391.076619860763,391.546450273186,392.016343120647,392.486298360112,392.956315948462,393.426395842494,393.896537998923,394.366742374378,394.837008925407,395.307337608471,395.777728379951,396.248181196142,396.718696013256,397.189272787422,397.659911474684,398.130612031004,398.60137441226,399.072198574244,399.543084472668,400.014032063158,400.485041301256,400.956112142424,401.427244542035,401.898438455383,402.369693837676,402.841010644038,403.312388829511,403.783828349053,404.255329157537,404.726891209754,405.19851446041,405.670198864129,406.14194437545,406.613750948828,407.085618538637,407.557547099163,408.029536584614,408.501586949108,408.973698146685,409.445870131298,409.918102856818,410.390396277031,410.86275034564,411.335165016265,411.807640242442,412.280175977623,412.752772175176,413.225428788387,413.698145770457,414.170923074503,414.643760653559,415.116658460576,415.589616448421,416.062634569877,416.535712777642,417.008851024334,417.482049262485,417.955307444543,418.428625522872,418.902003449755,419.375441177389,419.848938657888,420.322495843283,420.79611268552,421.269789136463,421.743525147891,422.2173206715,422.691175658902,423.165090061627,423.639063831118,424.113096918738,424.587189275764,425.061340853391,425.535551602728,426.009821474803,426.484150420559,426.958538390856,427.432985336469,427.907491208091,428.38205595633,428.856679531712,429.331361884678,429.806102965586,430.280902724709,430.75576111224,431.230678078283,431.705653572864,432.18068754592,432.655779947309,433.130930726803,433.60613983409,434.081407218776,434.556732830382,435.032116618346,435.507558532022,435.98305852068,436.458616533509,436.93423251961,437.409906428003,437.885638207626,438.361427807329,438.837275175883,439.313180261971,439.789143014196,440.265163381075,440.741241311043,441.217376752451,441.693569653564,442.169819962568,442.64612762756,443.122492596559,443.598914817495,444.075394238217,444.551930806492,445.028524470001,445.50517517634,445.981882873026,446.458647507488,446.935469027073,447.412347379045,447.889282510584,448.366274368785,448.843322900662,449.320428053143,449.797589773073,450.274808007214,450.752082702244,451.229413804757,451.706801261265,452.184245018193,452.661745021886,453.139301218603,453.61691355452,454.094581975731,454.572306428243,455.050086857983,455.527923210791,456.005815432427,456.483763468563,456.961767264792,457.439826766619,457.91794191947,458.396112668682,458.874338959514,459.352620737136,459.830957946639,460.309350533028,460.787798441223,461.266301616064,461.744860002305,462.223473544616,462.702142187584,463.180865875714,463.659644553425,464.138478165053,464.617366654852,465.096309966989,465.57530804555,466.054360834538,466.53346827787,467.01263031938,467.49184690282,467.971117971856,468.450443470073,468.92982334097,469.409257527963,469.888745974385,470.368288623486,470.84788541843,471.3275363023,471.807241218093,472.287000108724,472.766812917024,473.24667958574,473.726600057536,474.206574274991,474.686602180603,475.166683716783,475.646818825862,476.127007450083,476.60724953161,477.08754501252,477.567893834808,478.048295940385,478.528751271077,479.00925976863,479.489821374702,479.97043603087,480.451103678628,480.931824259383,481.412597714462,481.893423985106,482.374303012474,482.85523473764,483.336219101595,483.817256045247,484.298345509418,484.779487434851,485.260681762199,485.741928432038,486.223227384854,486.704578561055,487.185981900963,487.667437344814,488.148944832765,488.630504304885,489.112115701163,489.593778961502,490.075494025722,490.55726083356,491.039079324668,491.520949438616,492.00287111489,492.484844292891,492.966868911937,493.448944911263,493.931072230021,494.413250807278,494.895480582017,495.377761493138,495.860093479459,496.342476479712,496.824910432546,497.307395276527,497.789930950137,498.272517391775,498.755154539754,499.237842332306,499.720580707579,500.203369603636,500.686208958458,501.169098709941,501.652038795898,502.135029154058,502.618069722067,503.101160437487,503.584301237797,504.067492060391,504.55073284258,505.034023521592,505.51736403457,506.000754318576,506.484194310585,506.96768394749,507.451223166102,507.934811903144,508.418450095261,508.902137679009,509.385874590865,509.869660767218,510.353496144377,510.837380658565,511.321314245924,511.805296842508,512.289328384292,512.773408807165,513.257538046932,513.741716039316,514.225942719955,514.710218024404,515.194541888134,515.678914246533,516.163335034905,516.64780418847,517.132321642364,517.616887331641,518.101501191271,518.586163156139,519.070873161046,519.555631140713,520.040437029773,520.525290762777,521.010192274195,521.495141498408,521.980138369719,522.465182822343,522.950274790414,523.435414207981,523.92060100901,524.405835127382,524.891116496898,525.376445051272,525.861820724134,526.347243449033,526.832713159432,527.318229788713,527.803793270172,528.289403537021,528.775060522391,529.260764159327,529.746514380792,530.232311119664,530.718154308739,531.204043880726,531.689979768255,532.17596190387,532.66199022003,533.148064649113,533.634185123411,534.120351575135,534.60656393641,535.092822139279,535.579126115699,536.065475797547,536.551871116614,537.038312004607,537.52479839315,538.011330213785,538.497907397967,538.98452987707,539.471197582383,539.957910445114,540.444668396383,540.93147136723,541.418319288609,541.905212091393,542.392149706368,542.87913206424,543.366159095628,543.85323073107,544.340346901018,544.827507535843,545.31471256583,545.801961921182,546.289255532017,546.776593328371,547.263975240195,547.751401197357,548.238871129642,548.726384966748,549.213942638295,549.701544073814,550.189189202757,550.676877954487,551.164610258289,551.652386043361,552.140205238818,552.628067773691,553.115973576929,553.603922577395,554.091914703871,554.579949885052,555.068028049554,555.556149125905,556.044313042551,556.532519727855,557.020769110096,557.509061117469,557.997395678085,558.485772719973,558.974192171076,559.462653959255,559.951158012288,560.439704257868,560.928292623604,561.416923037023,561.905595425567,562.394309716595,562.883065837382,563.37186371512,563.860703276917,564.349584449797,564.838507160701,565.327471336486,565.816476903925,566.305523789708,566.794611920441,567.283741222648,567.772911622766,568.262123047151,568.751375422075,569.240668673726,569.730002728208,570.219377511541,570.708792949664,571.198248968429,571.687745493606,572.177282450882,572.666859765858,573.156477364055,573.646135170907,574.135833111766,574.6255711119,575.115349096494,575.605166990648,576.095024719379,576.584922207622,577.074859380225,577.564836161955,578.054852477495,578.544908251444,579.035003408316,579.525137872545,580.015311568478,580.505524420378,580.995776352428,581.486067288725,581.976397153281,582.466765870027,582.95717336281,583.447619555391,583.93810437145,584.428627734583,584.9191895683,585.409789796031,585.90042834112,586.391105126827,586.88182007633,587.372573112722,587.863364159014,588.354193138131,588.845059972917,589.335964586131,589.826906900447,590.317886838458,590.808904322672,591.299959275514,591.791051619324,592.28218127636,592.773348168795,593.26455221872,593.75579334814,594.247071478979,594.738386533076,595.229738432186,595.72112709798,596.212552452048,596.704014415894,597.195512910938,597.687047858519,598.178619179889,598.670226796219,599.161870628596,599.653550598021,600.145266625415,600.637018631612,601.128806537365,601.620630263342,602.112489730128,602.604384858223,603.096315568045,603.588281779927,604.080283414121,604.572320390791,605.064392630022,605.556500051812,606.048642576077,606.540820122648,607.033032611275,607.525279961622,608.017562093269,608.509878925714,609.002230378372,609.494616370571,609.98703682156,610.479491650499,610.97198077647,611.464504118467,611.957061595402,612.449653126104,612.942278629318,613.434938023704,613.92763122784,614.420358160219,614.913118739253,615.405912883268,615.898740510505,616.391601539126,616.884495887205,617.377423472734,617.870384213623,618.363378027694,618.856404832691,619.34946454627,619.842557086005,620.335682369386,620.82884031382,621.32203083663,621.815253855055,622.308509286251,622.801797047291,623.295117055161,623.788469226768,624.281853478932,624.775269728391,625.268717891799,625.762197885726,626.255709626658,626.749253031,627.242828015069,627.736434495103,628.230072387252,628.723741607586,629.217442072089,629.711173696663,630.204936397125,630.698730089209,631.192554688565,631.68641011076,632.180296271278,632.674213085516,633.168160468793,633.662138336338,634.156146603302,634.650185184748,635.144253995659,635.638352950931,636.132481965379,636.626640953733,637.12082983064,637.615048510663,638.109296908281,638.60357493789,639.097882513803,639.592219550248,640.086585961369,640.580981661229,641.075406563805,641.56986058299,642.064343632596,642.558855626349,643.053396477892,643.547966100784,644.042564408503,644.537191314439,645.031846731901,645.526530574115,646.021242754221,646.515983185278,647.01075178026,647.505548452056,648.000373113474,648.495225677237,648.990106055985,649.485014162273,649.979949908573,650.474913207275,650.969903970683,651.464922111019,651.959967540421,652.455040170942,652.950139914553,653.445266683141,653.940420388509,654.435600942376,654.93080825638,655.426042242072,655.92130281092,656.41658987431,656.911903343543,657.407243129837,657.902609144326,658.398001298061,658.893419502009,659.388863667052,659.884333703991,660.379829523541,660.875351036335,661.370898152921,661.866470783766,662.362068839249,662.857692229669,663.353340865241,663.849014656094,664.344713512276,664.84043734375,665.336186060395,665.831959572008,666.327757788302,666.823580618904,667.31942797336,667.815299761131,668.311195891597,668.807116274049,669.3030608177,669.799029431676,670.295022025021,670.791038506694,671.287078785572,671.783142770446,672.279230370026,672.775341492937,673.27147604772,673.767633942834,674.263815086652,674.760019387465,675.256246753481,675.752497092823,676.248770313529,676.745066323558,677.24138503078,677.737726342986,678.234090167879,678.730476413082,679.226884986133,679.723315794486,680.219768745512,680.716243746497,681.212740704646,681.709259527078,682.205800120828,682.702362392851,683.198946250015,683.695551599104,684.19217834682,684.688826399783,685.185495664525,685.682186047498,686.178897455069,686.67562979352,687.172382969053,687.669156887784,688.165951455744,688.662766578883,689.159602163066,689.656458114075,690.153334337608,690.650230739279,691.147147224619,691.644083699076,692.141040068012,692.638016236708,693.135012110359,693.63202759408,694.129062592897,694.626117011758,695.123190755523,695.620283728971,696.117395836795,696.614526983608,697.111677073936,697.608846012223,698.106033702828,698.603240050028,699.100464958016,699.5977083309,700.094970072706,700.592250087377,701.089548278769,701.586864550657,702.084198806733,702.581550950603,703.078920885791,703.576308515738,704.073713743799,704.571136473247,705.068576607271,705.566034048977,706.063508701386,706.561000467437,707.058509249985,707.556034951799,708.053577475568,708.551136723894,709.048712599299,709.546305004218,710.043913841004,710.541539011927,711.039180419171,711.536837964839,712.034511550948,712.532201079435,713.029906452148,713.527627570856,714.025364337243,714.523116652908,715.020884419367,715.518667538055,716.016465910319,716.514279437426,717.012108020557,717.50995156081,718.0078099592,718.505683116659,719.003570934033,719.501473312086,719.999390151498,720.497321352867,720.995266816704,721.493226443438,721.991200133416,722.489187786899,722.987189304066,723.485204585012,723.983233529746,724.481276038197,724.979332010209,725.477401345542,725.975483943871,726.473579704791,726.97168852781,727.469810312353,727.967944957764,728.4660923633,728.964252428135,729.462425051362,729.960610131987,730.458807568935,730.957017261044,731.455239107073,731.953473005694,732.451718855496,732.949976554985,733.448246002582,733.946527096627,734.444819735374,734.943123816995,735.441439239575,735.93976590112,736.438103699551,736.936452532702,737.434812298327,737.933182894097,738.431564217595,738.929956166325,739.428358637704,739.926771529069,740.425194737669,740.923628160672,741.422071695163,741.92052523814,742.418988686523,742.917461937142,743.415944886747,743.914437432005,744.412939469497,744.911450895722,745.409971607095,745.908501499946,746.407040470524,746.905588414992,747.404145229431,747.902710809837,748.401285052124,748.899867852121,749.398459105573,749.897058708142,750.395666555409,750.894282542866,751.392906565925,751.891538519915,752.390178300078,752.888825801576,753.387480919485,753.886143548799,754.384813584425,754.883490921192,755.38217545384,755.880867077028,756.379565685331,756.87827117324,757.376983435164,757.875702365426,758.374427858266,758.873159807842,759.371898108226,759.870642653407,760.369393337293,760.868150053705,761.366912696381,761.865681158977,762.364455335063,762.863235118128,763.362020401576,763.860811078727,764.359607042818,764.858408187002,765.357214404349,765.856025587844,766.35484163039,766.853662424806,767.352487863826,767.851317840102,768.350152246201,768.848990974608,769.347833917724,769.846680967864,770.345532017263,770.844386958069,771.343245682349,771.842108082086,772.340974049177,772.839843475438,773.3387162526,773.837592272312,774.336471426136,774.835353605555,775.334238701964,775.833126606677,776.332017210923,776.830910405849,777.329806082517,777.828704131905,778.327604444909,778.826506912341,779.325411424927,779.824317873312,780.323226148058,780.82213613964,781.321047738452,781.819960834803,782.318875318921,782.817791080946,783.316708010938,783.815625998873,784.31454493464,784.81346470805,785.312385208824,785.811306326606,786.31022795095,786.809149971331,787.308072277138,787.806994757678,788.305917302172,788.80483979976,789.303762139497,789.802684210354,790.301605901219,790.800527100897,791.299447698108,791.79836758149,792.297286639595,792.796204760893,793.295121833771,793.794037746531,794.292952387391,794.791865644488,795.290777405872,795.789687559512,796.288595993292,796.787502595013,797.286407252391,797.78530985306,798.28421028457,798.783108434388,799.282004189895,799.78089743839,800.279788067089,800.778675963124,801.277561013542,801.776443105308,802.275322125302,802.774197960322,803.273070497081,803.771939622208,804.270805222252,804.769667183672,805.26852539285,805.767379736079,806.266230099572,806.765076369457,807.263918431777,807.762756172495,808.261589477487,808.760418232546,809.259242323382,809.758061635623,810.256876054809,810.755685466401,811.254489755773,811.753288808218,812.252082508943,812.750870743073,813.249653395649,813.748430351628,814.247201495883,814.745966713204,815.244725888298,815.743478905788,816.242225650211,816.740966006025,817.2396998576,817.738427089225,818.237147585103,818.735861229357,819.234567906023,819.733267499055,820.231959892322,820.730644969612,821.229322614626,821.727992710985,822.226655142223,822.725309791791,823.22395654306,823.722595279311,824.221225883748,824.719848239487,825.218462229561,825.717067736922,826.215664644434,826.714252834881,827.212832190962,827.711402595292,828.209963930403,828.708516078744,829.207058922679,829.705592344489,830.204116226371,830.70263045044,831.201134898724,831.69962945317,832.198113995642,832.696588407919,833.195052571695,833.693506368583,834.191949680111,834.690382387724,835.188804372782,835.687215516564,836.185615700262,836.684004804987,837.182382711766,837.68074930154,838.17910445517,838.677448053431,839.175779977015,839.67410010653,840.1724083225,840.670704505368,841.168988535489,841.667260293139,842.165519658507,842.663766511699,843.162000732739,843.660222201566,844.158430798035,844.656626401919,845.154808892905,845.652978150599,846.151134054521,846.649276484109,847.147405318716,847.645520437614,848.143621719988,848.641709044942,849.139782291494,849.63784133858,850.135886065053,850.63391634968,851.131932071147,851.629933108055,852.12791933892,852.625890642177,853.123846896177,853.621787979185,854.119713769385,854.617624144876,855.115518983674,855.61339816371,856.111261562834,856.60910905881,857.106940529318,857.604755851958,858.102554904242,858.600337563601,859.098103707381,859.595853212845,860.093585957174,860.591301817462,861.089000670722,861.586682393882,862.084346863787,862.581993957198,863.079623550793,863.577235521165,864.074829744826,864.572406098201,865.069964457634,865.567504699384,866.065026699627,866.562530334455,867.060015479876,867.557482011816,868.054929806116,868.552358738533,869.049768684741,869.547159520331,870.044531120809,870.541883361599,871.039216118039,871.536529265387,872.033822678813,872.531096233406,873.028349804172,873.525583266032,874.022796493822,874.519989362299,875.017161746131,875.514313519905,876.011444558125,876.50855473521,877.005643925496,877.502712003236,877.999758842597,878.496784317664,878.993788302441,879.490770670842,879.987731296704,880.484670053776,880.981586815725,881.478481456134,881.975353848503,882.472203866248,882.969031382701,883.46583627111,883.962618404641,884.459377656375,884.95611389931,885.452827006359,885.949516850354,886.446183304041,886.942826240084,887.439445531061,887.93604104947,888.432612667721,888.929160258145,889.425683692985,889.922182844404,890.418657584479,890.915107785205,891.411533318491,891.907934056165,892.40430986997,892.900660631565,893.396986212527,893.893286484348,894.389561318437,894.885810586118,895.382034158634,895.878231907142,896.374403702715,896.870549416346,897.366668918941,897.862762081322,898.35882877423,898.854868868321,899.350882234167,899.846868742257,900.342828262996,900.838760666706,901.334665823624,901.830543603904,902.326393877618,902.822216514752,903.31801138521,903.813778358811,904.309517305291,904.805228094303,905.300910595415,905.796564678114,906.292190211799,906.78778706579,907.28335510932,907.778894211541,908.274404241519,908.769885068237,909.265336560595,909.76075858741,910.256151017414,910.751513719256,911.2468465615,911.742149412629,912.237422141041,912.732664615049,913.227876702885,913.723058272696,914.218209192545,914.713329330411,915.208418554191,915.703476731698,916.19850373066,916.693499418723,917.188463663448,917.683396332314,918.178297292714,918.673166411959,919.168003557277,919.662808595811,920.15758139462,920.652321820682,921.147029740888,921.641705022048,922.136347530886,922.630957134045,923.125533698082,923.620077089472,924.114587174606,924.609063819791,925.10350689125,925.597916255123,926.092291777467,926.586633324254,927.080940761373,927.575213954629,928.069452769744,928.563657072357,929.057826728021,929.551961602207,930.046061560304,930.540126467613,931.034156189356,931.528150590668,932.022109536602,932.516032892127,933.009920522128,933.503772291408,933.997588064684,934.491367706592,934.98511108168,935.478818054418,935.972488489188,936.466122250291,936.959719201942,937.453279208275,937.946802133339,938.440287841098,938.933736195436,939.427147060149,939.920520298953,940.413855775478,940.907153353272,941.400412895799,941.893634266437,942.386817328485,942.879961945153,943.373067979573,943.866135294788,944.359163753761,944.852153219371,945.345103554411,945.838014621592,946.330886283543,946.823718402806,947.316510841842,947.809263463026,948.301976128653,948.794648700931,949.287281041985,949.779873013857,950.272424478506,950.764935297807,951.25740533355,951.749834447442,952.242222501107,952.734569356086,953.226874873835,953.719138915727,954.21136134305,954.703542017011,955.195680798732,955.68777754925,956.17983212952,956.671844400414,957.163814222718,957.655741457137,958.147625964291,958.639467604716,959.131266238865,959.623021727107,960.114733929728,960.60640270693,961.098027918831,961.589609425465,962.081147086785,962.572640762658,963.064090312866,963.555495597111,964.046856475009,964.538172806092,965.029444449811,965.52067126553,966.011853112533,966.502989850016,966.994081337095,967.485127432801,967.976127996082,968.467082885801,968.957991960739,969.448855079592,969.939672100973,970.430442883411,970.921167285352,971.411845165159,971.902476381109,972.393060791397,972.883598254136,973.374088627351,973.864531768987,974.354927536904,974.845275788879,975.335576382605,975.825829175691,976.316034025663,976.806190789963,977.29629932595,977.786359490898,978.276371141998,978.766334136359,979.256248331003,979.746113582872,980.235929748822,980.725696685626,981.215414249973,981.70508229847,982.194700687637,982.684269273915,983.173787913658,983.663256463136,984.152674778538,984.642042715968,985.131360131445,985.620626880907,986.109842820207,986.599007805114,987.088121691314,987.577184334409,988.066195589918,988.555155313275,989.044063359833,989.532919584857,990.021723843534,990.510475990962,990.999175882159,991.487823372058,991.976418315509,992.464960567276,992.953449982043,993.441886414408,993.930269718886,994.418599749908,994.906876361822,995.395099408892,995.883268745299,996.371384225139,996.859445702426,997.347453031088,997.835406064972,998.323304657841,998.811148663372,999.298937935161,999.786672326719,1000.27435169147,1000.76197588277,1001.24954475387,1001.73705815794,1002.22451594809,1002.71191797732,1003.19926409855,1003.68655416464,1004.17378802833,1004.66096554231,1005.14808655916,1005.63515093139,1006.12215851143,1006.60910915162,1007.09600270421,1007.58283902137,1008.06961795521,1008.55633935771,1009.04300308081,1009.52960897635,1010.01615689607,1010.50264669166,1010.98907821469,1011.47545131667,1011.96176584903,1012.4480216631,1012.93421861013,1013.42035654129,1013.90643530767,1014.39245476028,1014.87841475002,1015.36431512774,1015.85015574418,1016.33593645002,1016.82165709584,1017.30731753214,1017.79291760933,1018.27845717775,1018.76393608765,1019.2493541892,1019.73471133247,1020.22000736748,1020.70524214412,1021.19041551224,1021.67552732157,1022.1605774218,1022.64556566249,1023.13049189314,1023.61535596317,1024.1001577219,1024.58489701859,1025.06957370239,1025.55418762239,1026.03873862757,1026.52322656686,1027.00765128907,1027.49201264296,1027.97631047718,1028.46054464031,1028.94471498084,1029.42882134719,1029.91286358768,1030.39684155055,1030.88075508396,1031.36460403599,1031.84838825462,1032.33210758778,1032.81576188327,1033.29935098884,1033.78287475215,1034.26633302078,1034.7497256422,1035.23305246384,1035.716313333,1036.19950809694,1036.68263660279,1037.16569869765,1037.64869422849,1038.13162304221,1038.61448498565,1039.09727990553,1039.58000764852,1040.06266806117,1040.54526098998,1041.02778628135,1041.5102437816,1041.99263333696,1042.47495479358,1042.95720799754,1043.43939279481,1043.92150903131,1044.40355655283,1044.88553520513,1045.36744483385,1045.84928528455,1046.33105640272,1046.81275803375,1047.29439002297,1047.77595221561,1048.2574444568,1048.73886659162,1049.22021846505,1049.70149992198,1050.18271080723,1050.66385096553,1051.14492024153,1051.62591847978,1052.10684552477,1052.58770122089,1053.06848541245,1053.54919794368,1054.02983865873,1054.51040740166,1054.99090401644,1055.47132834697,1055.95168023706,1056.43195953043,1056.91216607073,1057.39229970152,1057.87236026627,1058.35234760837,1058.83226157113,1059.31210199778,1059.79186873145,1060.27156161521,1060.75118049203,1061.2307252048,1061.71019559632,1062.18959150932,1062.66891278644,1063.14815927023,1063.62733080316,1064.10642722762,1064.58544838592,1065.06439412028,1065.54326427284,1066.02205868564,1066.50077720066,1066.97941965979,1067.45798590482,1067.93647577749,1068.41488911941,1068.89322577215,1069.37148557718,1069.84966837587,1070.32777400953,1070.80580231938,1071.28375314655,1071.76162633208,1072.23942171696,1072.71713914205,1073.19477844816,1073.67233947601,1074.14982206622,1074.62722605935,1075.10455129586,1075.58179761613,1076.05896486045,1076.53605286905,1077.01306148205,1077.4899905395,1077.96683988136,1078.44360934751,1078.92029877774,1079.39690801177,1079.87343688924,1080.34988524967,1080.82625293253,1081.30253977721,1081.77874562298,1082.25487030908,1082.73091367461,1083.20687555862,1083.68275580008,1084.15855423786,1084.63427071075,1085.10990505746,1085.58545711661,1086.06092672674,1086.53631372632,1087.01161795371,1087.48683924722,1087.96197744503,1088.43703238528,1088.91200390601,1089.38689184516,1089.86169604062,1090.33641633018,1090.81105255153,1091.28560454229,1091.76007214002,1092.23445518215,1092.70875350606,1093.18296694904,1093.65709534828,1094.13113854092,1094.60509636398,1095.07896865442,1095.5527552491,1096.02645598481,1096.50007069826,1096.97359922605,1097.44704140472,1097.92039707073,1098.39366606044,1098.86684821013,1099.33994335601,1099.81295133418
